user_id,married,has_children,age,age_group,generation,tenure_months,has_booked,browsing_sessions,booking_sessions,total_sessions,booking_ratio,canceled_trips,canceled_rate,total_discounted_bookings,discount_usage_rate,sessions_with_discount_shown,discount_shown_ratio,discount_conversion_rate,engagement_discount_score,active_days,avg_page_clicks,avg_session_length,avg_rooms,avg_nights,avg_hotel_price,total_hotel_spending,hotel_booking_count,unique_hotel_cities,avg_hotel_duration_hours,avg_days_before_checkin,seats,avg_checked_bags,avg_flight_price,total_flight_spending,flight_booking_count,unique_flight_dest_countries,num_intl_flights,round_trip_ratio,avg_flight_distance_km,avg_days_before_departure,active_months,sessions_per_month,activity_level,total_spending,customer_value,customer_type,trip_complexity_index
565459,0,0,30,21–30,Millennial,26,1,5.0,3.0,8,0.375,0.0,0.0,2.0,0.667,4.0,0.5,0.5,16.68,124,19.0,142.38,1.0,2.6666666666666665,262.6666666666667,788.0,3.0,2.0,58.97279583333333,8.0,1.0,0.3333333333333333,609.8666666666667,1829.6,3.0,2.0,2.0,1.0,6976.613332306905,7.666666666666667,4.13,1.94,occasional planner,2617.6,633.8,Hotel+Flight,0.78
526789,0,0,30,21–30,Millennial,27,1,4.0,4.0,8,0.5,0.0,0.0,2.0,0.5,2.0,0.25,1.0,12.5,140,15.62,115.38,1.0,3.5,544.5,1089.0,2.0,2.0,82.47649375,16.0,1.3333333333333333,0.3333333333333333,479.1266666666667,1437.38,3.0,2.0,1.0,1.0,3067.409253568129,9.0,4.67,1.71,occasional planner,2526.38,540.98,Hotel+Flight,0.89
531198,0,0,25,21–30,Gen Z,27,1,7.0,2.0,9,0.222,0.0,0.0,0.0,0.0,3.0,0.333,0.0,0.0,179,9.78,73.33,1.5,6.0,1042.0,2084.0,2.0,2.0,143.69989375,6.0,1.0,0.0,322.45,322.45,1.0,1.0,0.0,1.0,4160.186950280119,10.0,5.97,1.51,occasional planner,2406.45,403.09,Hotel+Flight,0.83
476916,0,1,34,31–40,Millennial,28,0,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,126,13.62,100.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.9,occasional planner,0.0,0.0,Browser Only,0.0
573423,0,0,22,21–30,Gen Z,26,0,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,3.0,0.375,0.0,0.0,147,10.38,77.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,1.63,occasional planner,0.0,0.0,Browser Only,0.0
577115,0,0,32,31–40,Millennial,26,1,4.0,4.0,8,0.5,0.0,0.0,2.0,0.5,4.0,0.5,0.5,12.5,157,21.62,162.88,1.0,4.25,1030.25,4121.0,4.0,4.0,99.68696874999999,6.75,1.0,0.0,367.97333333333336,1103.92,3.0,2.0,0.0,1.0,4400.973026580927,8.333333333333334,5.23,1.53,occasional planner,5224.92,999.03,Hotel+Flight,0.67
609763,0,1,19,11–20,Gen Z,25,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,97,8.75,65.62,1.0,2.0,186.0,186.0,1.0,1.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,2.48,occasional planner,186.0,57.59,Hotel Only,0.33
354950,1,0,54,51–60,Gen X,30,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,140,12.5,94.12,1.0,7.0,889.0,889.0,1.0,1.0,163.921175,4.0,1.0,1.0,460.54,460.54,1.0,1.0,0.0,1.0,4925.4158778003175,4.0,4.67,1.71,occasional planner,1349.54,288.98,Hotel+Flight,1.0
517397,0,0,36,31–40,Millennial,27,1,3.0,5.0,8,0.625,0.0,0.0,1.0,0.2,1.0,0.125,1.0,2.5,192,18.88,139.88,1.0,3.0,433.4,2167.0,5.0,5.0,68.89443250000001,8.0,1.0,0.4,328.81399999999996,1644.07,5.0,3.0,1.0,1.0,3368.712239450006,7.8,6.4,1.25,rare planner,3811.0699999999997,595.48,Hotel+Flight,0.8
538331,0,1,41,41–50,Millennial,27,1,3.0,5.0,8,0.625,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,179,20.62,152.75,1.25,5.75,1692.5,6770.0,4.0,4.0,137.724303125,7.25,1.25,0.75,495.28499999999997,1981.1399999999999,4.0,2.0,0.0,1.0,4772.044428974345,6.5,5.97,1.34,rare planner,8751.14,1465.85,Hotel+Flight,1.08
539962,0,0,18,11–20,Gen Z,26,0,6.0,0.0,6,0.0,1.0,1.0,0.0,0.0,2.0,0.333,0.0,0.0,55,19.17,142.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3.28,frequent planner,0.0,0.0,Browser Only,0.0
517735,1,1,49,41–50,Gen X,27,1,6.0,2.0,8,0.25,0.0,0.0,2.0,1.0,2.0,0.25,1.0,25.0,133,16.75,123.5,2.0,6.0,2964.0,2964.0,1.0,1.0,144.8439,4.0,1.5,0.5,581.51,1163.02,2.0,2.0,1.0,1.0,3549.602672297993,8.0,4.43,1.81,occasional planner,4127.02,931.61,Hotel+Flight,1.33
571233,0,0,45,41–50,Gen X,26,1,7.0,1.0,8,0.125,0.0,0.0,1.0,1.0,3.0,0.375,0.333,12.49,113,16.12,120.5,1.0,9.0,1494.0,1494.0,1.0,1.0,209.2095125,5.0,1.0,1.0,396.48,396.48,1.0,1.0,0.0,1.0,4465.00800974192,5.0,3.77,2.12,occasional planner,1890.48,501.45,Hotel+Flight,1.0
363535,0,0,31,31–40,Millennial,30,1,4.0,2.0,6,0.333,1.0,0.333,1.0,0.333,3.0,0.5,0.333,5.54,153,10.67,79.33,1.5,3.0,213.0,426.0,2.0,2.0,66.88175,9.0,1.5,0.5,610.775,1221.55,2.0,2.0,0.0,0.5,2749.7820877794743,8.5,5.1,1.18,rare planner,1647.55,323.05,Hotel+Flight,1.17
570746,0,0,43,41–50,Millennial,26,1,5.0,3.0,8,0.375,0.0,0.0,2.0,0.667,4.0,0.5,0.5,16.68,77,13.5,100.5,1.5,8.0,5900.0,11800.0,2.0,2.0,192.63564374999999,5.5,1.0,1.0,416.955,833.91,2.0,2.0,0.0,1.0,4467.55658862618,9.5,2.57,3.11,frequent planner,12633.91,4915.92,Hotel+Flight,1.17
486671,1,1,56,51–60,Gen X,27,1,3.0,5.0,8,0.625,0.0,0.0,1.0,0.2,1.0,0.125,1.0,2.5,177,25.88,192.88,2.0,3.25,1026.75,4107.0,4.0,4.0,76.31303750000001,6.5,1.8,0.4,1343.4940000000001,6717.47,5.0,2.0,1.0,1.0,3487.663148199756,6.0,5.9,1.36,rare planner,10824.470000000001,1834.66,Hotel+Flight,1.4
516375,1,0,39,31–40,Millennial,27,1,4.0,5.0,9,0.556,0.0,0.0,3.0,0.6,5.0,0.556,0.6,20.02,160,20.44,152.22,1.0,2.6,541.8,2709.0,5.0,5.0,60.86149,8.8,1.0,0.4,357.622,1788.1100000000001,5.0,2.0,1.0,1.0,3741.0592196444713,8.8,5.33,1.69,occasional planner,4497.110000000001,843.74,Hotel+Flight,0.8
656471,0,1,29,21–30,Millennial,25,1,5.0,1.0,6,0.167,1.0,0.5,0.0,0.0,2.0,0.333,0.0,0.0,115,11.0,81.83,2.0,3.0,816.0,816.0,1.0,1.0,69.6307875,6.0,2.0,1.0,217.34,217.34,1.0,1.0,0.0,1.0,591.0391985320907,6.0,3.83,1.57,occasional planner,1033.34,269.8,Hotel+Flight,1.67
512704,1,1,31,31–40,Millennial,27,1,7.0,1.0,8,0.125,0.0,0.0,1.0,1.0,3.0,0.375,0.333,12.49,66,14.5,107.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,401.05,401.05,1.0,1.0,0.0,1.0,4763.2822876012415,7.0,2.2,3.64,frequent planner,401.05,182.3,Flight Only,0.33
515739,1,0,49,41–50,Gen X,27,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,3.0,0.375,0.333,4.16,163,12.88,94.88,1.0,3.0,337.0,674.0,2.0,2.0,68.56466875,6.5,1.0,0.6666666666666666,219.90666666666667,659.72,3.0,2.0,0.0,0.667,2346.2651686051126,6.0,5.43,1.47,rare planner,1333.72,245.62,Hotel+Flight,0.89
587234,0,1,41,41–50,Millennial,26,1,5.0,2.0,7,0.286,1.0,0.333,1.0,0.333,2.0,0.286,0.5,4.76,108,13.57,103.14,1.0,4.5,713.5,1427.0,2.0,2.0,104.99716875,7.0,1.0,0.5,141.98000000000002,283.96000000000004,2.0,1.0,0.0,1.0,1628.6290293367888,7.0,3.6,1.94,occasional planner,1710.96,475.27,Hotel+Flight,0.83
597498,1,0,59,51–60,Gen X,26,1,3.0,5.0,8,0.625,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,119,15.5,116.62,1.25,3.5,395.75,1583.0,4.0,3.0,82.0079875,8.25,1.2,0.0,416.48400000000004,2082.42,5.0,2.0,0.0,1.0,3856.4952495922807,7.8,3.97,2.02,occasional planner,3665.42,923.28,Hotel+Flight,0.82
549389,0,1,19,11–20,Gen Z,26,1,6.0,2.0,8,0.25,0.0,0.0,1.0,0.5,3.0,0.375,0.333,6.24,166,20.62,153.25,1.0,6.5,2339.5,4679.0,2.0,2.0,156.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53,1.45,rare planner,4679.0,846.11,Hotel Only,0.33
621607,0,1,34,31–40,Millennial,25,1,6.0,2.0,8,0.25,0.0,0.0,1.0,0.5,2.0,0.25,0.5,6.25,135,12.12,90.0,1.0,4.0,629.0,1258.0,2.0,2.0,93.612825,6.5,1.0,0.0,218.315,436.63,2.0,2.0,0.0,1.0,2219.510448936998,6.5,4.5,1.78,occasional planner,1694.63,376.58,Hotel+Flight,0.67
542036,1,1,42,41–50,Millennial,26,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,95,19.12,141.25,1.0,2.5,324.0,648.0,2.0,2.0,52.2781,7.5,1.0,0.5,596.03,1192.06,2.0,1.0,0.0,1.0,6755.679200107716,6.5,3.17,2.52,occasional planner,1840.06,580.46,Hotel+Flight,0.83
520193,0,0,50,41–50,Gen X,27,1,5.0,3.0,8,0.375,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,188,11.38,84.5,1.0,3.6666666666666665,642.6666666666666,1928.0,3.0,3.0,82.24005,7.333333333333333,1.0,1.0,518.6166666666667,1555.85,3.0,2.0,0.0,1.0,6043.8821623613285,6.666666666666667,6.27,1.28,rare planner,3483.85,555.64,Hotel+Flight,1.0
474546,1,0,53,51–60,Gen X,28,1,3.0,5.0,8,0.625,0.0,0.0,3.0,0.6,4.0,0.5,0.75,22.5,172,16.62,122.62,2.0,4.25,885.0,3540.0,4.0,4.0,99.045484375,7.25,1.8,0.2,862.0260000000001,4310.13,5.0,2.0,0.0,1.0,3441.2051901206714,7.0,5.73,1.4,rare planner,7850.13,1370.01,Hotel+Flight,1.33
451674,0,1,25,21–30,Gen Z,28,0,9.0,0.0,9,0.0,0.0,0.0,0.0,0.0,4.0,0.444,0.0,0.0,186,10.33,77.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.45,rare planner,0.0,0.0,Browser Only,0.0
704870,0,0,50,41–50,Gen X,24,1,6.0,3.0,9,0.333,0.0,0.0,0.0,0.0,1.0,0.111,0.0,0.0,111,15.44,114.33,1.0,6.666666666666667,1914.0,5742.0,3.0,3.0,154.30855416666665,6.666666666666667,1.0,0.3333333333333333,286.59666666666664,859.79,3.0,2.0,0.0,0.667,3515.192300696161,6.666666666666667,3.7,2.43,occasional planner,6601.79,1784.27,Hotel+Flight,0.78
527987,0,1,52,51–60,Gen X,27,1,5.0,4.0,9,0.444,0.0,0.0,0.0,0.0,1.0,0.111,0.0,0.0,177,15.33,114.78,1.0,2.6666666666666665,395.6666666666667,1187.0,3.0,3.0,63.8514625,8.666666666666666,1.0,0.75,177.9425,711.77,4.0,2.0,0.0,0.5,1956.26691210107,8.25,5.9,1.53,occasional planner,1898.77,321.83,Hotel+Flight,0.92
482424,0,0,41,41–50,Millennial,27,1,5.0,4.0,9,0.444,0.0,0.0,1.0,0.25,5.0,0.556,0.2,2.78,168,17.0,128.33,1.25,3.0,612.5,2450.0,4.0,4.0,69.54800937499999,5.75,1.3333333333333333,0.6666666666666666,535.1466666666666,1605.44,3.0,1.0,0.0,1.0,4163.68094252767,6.666666666666667,5.6,1.61,occasional planner,4055.44,724.19,Hotel+Flight,1.08
543074,1,0,54,51–60,Gen X,26,1,7.0,1.0,8,0.125,0.0,0.0,1.0,1.0,2.0,0.25,0.5,12.5,121,15.88,117.38,1.0,2.0,268.0,268.0,1.0,1.0,48.0837,8.0,1.0,0.0,290.26,290.26,1.0,1.0,0.0,1.0,13088.6349918648,8.0,4.03,1.99,occasional planner,558.26,138.53,Hotel+Flight,0.67
626558,0,0,33,31–40,Millennial,25,0,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,114,9.38,71.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.11,occasional planner,0.0,0.0,Browser Only,0.0
548093,0,0,23,21–30,Gen Z,26,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,148,16.12,120.12,2.0,6.0,1188.0,1188.0,1.0,1.0,144.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,1.62,occasional planner,1188.0,240.97,Hotel Only,0.67
595283,1,0,55,51–60,Gen X,26,1,7.0,1.0,8,0.125,0.0,0.0,1.0,1.0,2.0,0.25,0.5,12.5,143,17.25,128.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,301.34,301.34,1.0,1.0,0.0,1.0,3617.130506821022,5.0,4.77,1.68,occasional planner,301.34,63.17,Flight Only,0.67
471946,1,1,46,41–50,Gen X,28,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,13.38,98.62,1.0,3.0,282.0,282.0,1.0,1.0,72.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,1.33,rare planner,282.0,46.77,Hotel Only,0.33
618230,1,0,29,21–30,Millennial,25,0,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,16.12,120.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,2.48,occasional planner,0.0,0.0,Browser Only,0.0
511125,1,1,49,41–50,Gen X,27,1,5.0,3.0,8,0.375,0.0,0.0,3.0,1.0,6.0,0.75,0.5,37.5,120,12.38,92.0,1.0,2.3333333333333335,178.0,534.0,3.0,3.0,55.05362916666667,7.333333333333333,1.0,1.0,360.1666666666667,1080.5,3.0,1.0,0.0,1.0,4182.664249426614,7.333333333333333,4.0,2.0,occasional planner,1614.5,403.62,Hotel+Flight,1.0
476393,1,0,52,51–60,Gen X,28,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,3.0,0.375,0.0,0.0,107,19.88,148.0,1.0,2.0,394.0,788.0,2.0,2.0,39.737987499999996,6.5,1.0,0.5,466.66499999999996,933.3299999999999,2.0,2.0,1.0,1.0,5219.503590130377,6.5,3.57,2.24,occasional planner,1721.33,482.17,Hotel+Flight,0.83
543437,0,0,36,31–40,Millennial,26,1,7.0,2.0,9,0.222,0.0,0.0,1.0,0.5,2.0,0.222,0.5,5.55,163,15.89,117.89,1.5,1.5,334.0,668.0,2.0,2.0,35.84315625,8.5,1.0,0.0,347.33,347.33,1.0,1.0,0.0,1.0,3702.4906630542655,6.0,5.43,1.66,occasional planner,1015.3299999999999,186.99,Hotel+Flight,0.83
542976,1,1,44,41–50,Gen X,26,1,5.0,3.0,8,0.375,0.0,0.0,2.0,0.667,3.0,0.375,0.667,16.68,156,15.25,113.75,1.0,4.0,523.3333333333334,1570.0,3.0,3.0,93.517825,10.0,1.0,1.0,546.69,1093.38,2.0,1.0,0.0,1.0,5954.678474775898,8.0,5.2,1.54,occasional planner,2663.38,512.19,Hotel+Flight,1.0
551448,1,0,48,41–50,Gen X,26,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,2.0,0.25,0.5,4.16,130,19.75,146.25,1.0,2.0,230.0,460.0,2.0,2.0,46.0233125,11.5,1.3333333333333333,0.3333333333333333,785.5266666666666,2356.58,3.0,1.0,0.0,1.0,4341.305119672889,9.333333333333334,4.33,1.85,occasional planner,2816.58,650.48,Hotel+Flight,0.89
556127,0,0,35,31–40,Millennial,26,1,5.0,3.0,8,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,23.88,176.88,1.0,3.6666666666666665,528.6666666666666,1586.0,3.0,3.0,80.59835833333334,8.333333333333334,1.0,0.6666666666666666,463.3666666666666,1390.1,3.0,2.0,0.0,1.0,5444.303934893928,8.0,5.03,1.59,occasional planner,2976.1,591.67,Hotel+Flight,0.89
438551,1,1,37,31–40,Millennial,28,1,4.0,2.0,6,0.333,1.0,0.333,1.0,0.333,2.0,0.333,0.5,5.54,66,23.33,170.83,1.0,2.0,256.0,512.0,2.0,2.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.73,occasional planner,512.0,232.73,Hotel Only,0.33
576833,0,1,41,41–50,Millennial,26,1,4.0,4.0,8,0.5,0.0,0.0,1.0,0.25,1.0,0.125,1.0,3.12,153,15.38,115.25,1.0,2.3333333333333335,252.33333333333334,757.0,3.0,2.0,50.368175,6.666666666666667,1.0,0.0,467.7125,1870.85,4.0,2.0,0.0,1.0,5089.13622531422,7.25,5.1,1.57,occasional planner,2627.85,515.26,Hotel+Flight,0.67
521060,0,0,40,31–40,Millennial,27,1,3.0,5.0,8,0.625,0.0,0.0,2.0,0.4,4.0,0.5,0.5,10.0,156,21.25,158.62,1.4,4.2,628.8,3144.0,5.0,5.0,96.32087,6.4,1.25,1.0,762.9200000000001,3051.6800000000003,4.0,2.0,0.0,1.0,4958.467181985774,6.25,5.2,1.54,occasional planner,6195.68,1191.48,Hotel+Flight,1.22
520780,0,0,71,71–80,Boomer,27,0,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,93,5.38,40.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.58,occasional planner,0.0,0.0,Browser Only,0.0
525615,0,0,36,31–40,Millennial,27,1,2.0,6.0,8,0.75,0.0,0.0,2.0,0.333,2.0,0.25,1.0,8.33,181,18.88,140.88,1.2,2.6,429.0,2145.0,5.0,5.0,61.987225,8.0,1.0,0.8,314.65,1573.25,5.0,2.0,0.0,1.0,3435.2802862207745,6.8,6.03,1.33,rare planner,3718.25,616.63,Hotel+Flight,1.0
529050,0,0,42,41–50,Millennial,27,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,160,16.62,124.12,1.0,5.0,756.5,1513.0,2.0,2.0,114.97414375,8.5,1.0,1.0,592.595,1185.19,2.0,1.0,0.0,1.0,6441.38743678386,8.0,5.33,1.5,occasional planner,2698.19,506.23,Hotel+Flight,1.0
558920,0,0,45,41–50,Gen X,26,1,5.0,4.0,9,0.444,0.0,0.0,1.0,0.25,2.0,0.222,0.5,2.78,159,18.0,134.44,1.0,3.5,658.0,2632.0,4.0,4.0,82.87800937499999,5.5,1.0,0.75,365.35,1461.4,4.0,2.0,0.0,1.0,4194.287672164028,5.5,5.3,1.7,occasional planner,4093.4,772.34,Hotel+Flight,0.92
549377,1,0,45,41–50,Gen X,26,1,3.0,3.0,6,0.5,1.0,0.25,1.0,0.25,2.0,0.333,0.5,4.16,145,10.0,74.83,1.5,3.0,670.5,1341.0,2.0,2.0,70.6022625,4.0,1.0,1.5,127.365,254.73,2.0,2.0,1.0,1.0,1415.4785186831195,5.0,4.83,1.24,rare planner,1595.73,330.38,Hotel+Flight,1.33
533846,1,0,35,31–40,Millennial,27,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,1.0,0.125,1.0,4.16,86,15.25,112.62,1.0,3.5,624.5,1249.0,2.0,2.0,84.24708125000001,5.5,1.0,1.0,334.66499999999996,669.3299999999999,2.0,2.0,0.0,1.0,3953.1026691222723,9.0,2.87,2.79,occasional planner,1918.33,668.41,Hotel+Flight,1.0
543927,0,0,38,31–40,Millennial,26,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,4.0,0.5,0.25,4.16,171,25.12,187.0,1.3333333333333333,3.3333333333333335,510.6666666666667,1532.0,3.0,3.0,74.94451666666667,4.666666666666667,1.3333333333333333,0.3333333333333333,705.2566666666667,2115.77,3.0,1.0,0.0,1.0,3821.5818410976112,4.666666666666667,5.7,1.4,rare planner,3647.77,639.96,Hotel+Flight,1.0
540415,0,0,54,51–60,Gen X,26,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,22.62,168.25,1.0,4.0,517.0,1034.0,2.0,2.0,90.33741875,6.0,1.0,0.5,548.145,1096.29,2.0,2.0,0.0,1.0,5860.039751961165,5.5,4.2,1.9,occasional planner,2130.29,507.21,Hotel+Flight,0.83
525684,1,1,52,51–60,Gen X,27,1,4.0,4.0,8,0.5,0.0,0.0,1.0,0.25,3.0,0.375,0.333,3.12,119,14.5,109.5,1.3333333333333333,3.6666666666666665,1495.6666666666667,4487.0,3.0,3.0,82.9968625,11.0,2.0,0.3333333333333333,1606.21,4818.63,3.0,2.0,0.0,1.0,4933.406120171588,8.333333333333334,3.97,2.02,occasional planner,9305.630000000001,2343.99,Hotel+Flight,1.22
595442,0,0,45,41–50,Gen X,26,1,4.0,4.0,8,0.5,0.0,0.0,1.0,0.25,2.0,0.25,0.5,3.12,154,17.0,126.38,1.0,2.0,368.5,737.0,2.0,2.0,43.64760625,6.5,1.0,0.5,291.43,1165.72,4.0,1.0,0.0,1.0,3610.1414476773616,6.5,5.13,1.56,occasional planner,1902.72,370.9,Hotel+Flight,0.83
623043,0,0,39,31–40,Millennial,25,1,4.0,4.0,8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,13.0,96.62,1.25,1.75,188.25,753.0,4.0,4.0,38.1414125,7.5,1.25,1.0,771.265,3085.06,4.0,1.0,0.0,1.0,5372.470881129201,7.0,4.17,1.92,occasional planner,3838.06,920.4,Hotel+Flight,1.17
438839,0,1,50,41–50,Gen X,28,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,4.0,0.5,0.25,4.16,116,16.38,121.0,1.0,7.666666666666667,1140.0,3420.0,3.0,3.0,177.28434583333333,6.0,1.0,0.6666666666666666,210.77666666666664,632.3299999999999,3.0,2.0,0.0,0.667,2564.011140769113,6.0,3.87,2.07,occasional planner,4052.33,1047.11,Hotel+Flight,0.89
528735,1,1,50,41–50,Gen X,27,1,7.0,2.0,9,0.222,0.0,0.0,0.0,0.0,3.0,0.333,0.0,0.0,187,19.0,141.56,1.5,3.5,881.0,1762.0,2.0,2.0,80.01504374999999,7.0,1.5,0.0,625.775,1251.55,2.0,2.0,0.0,1.0,2375.781085044269,7.0,6.23,1.44,rare planner,3013.55,483.72,Hotel+Flight,1.0
573147,1,0,43,41–50,Millennial,26,1,4.0,4.0,8,0.5,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,165,19.5,146.25,1.0,4.0,543.5,2174.0,4.0,3.0,90.533978125,5.5,1.0,1.3333333333333333,276.8933333333334,830.6800000000001,3.0,2.0,0.0,1.0,3127.8026066139864,6.333333333333333,5.5,1.45,rare planner,3004.6800000000003,546.31,Hotel+Flight,1.11
571200,0,0,48,41–50,Gen X,26,1,4.0,5.0,9,0.556,0.0,0.0,2.0,0.4,3.0,0.333,0.667,8.88,145,16.78,125.67,1.0,3.6,397.2,1986.0,5.0,5.0,83.14786749999999,7.2,1.0,1.0,421.2375,1684.95,4.0,2.0,0.0,1.0,4888.413835361325,6.5,4.83,1.86,occasional planner,3670.95,760.03,Hotel+Flight,1.0
559520,0,0,31,31–40,Millennial,26,1,8.0,1.0,9,0.111,0.0,0.0,0.0,0.0,3.0,0.333,0.0,0.0,138,13.78,102.78,1.0,4.0,2340.0,2340.0,1.0,1.0,87.5896125,8.0,1.0,0.0,344.53,344.53,1.0,1.0,0.0,1.0,3856.625262368656,7.0,4.6,1.96,occasional planner,2684.5299999999997,583.59,Hotel+Flight,0.67
586721,0,0,18,11–20,Gen Z,26,0,6.0,0.0,6,0.0,1.0,1.0,0.0,0.0,1.0,0.167,0.0,0.0,145,4.17,30.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,1.24,rare planner,0.0,0.0,Browser Only,0.0
558019,1,0,39,31–40,Millennial,26,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,143,12.88,94.38,1.0,2.5,586.0,1172.0,2.0,2.0,59.9843,10.0,1.0,0.5,263.365,526.73,2.0,2.0,0.0,1.0,3225.109983094709,10.0,4.77,1.68,occasional planner,1698.73,356.13,Hotel+Flight,0.83
562209,0,0,37,31–40,Millennial,26,1,6.0,2.0,8,0.25,0.0,0.0,2.0,1.0,4.0,0.5,0.5,25.0,157,15.62,117.25,1.5,2.0,1170.5,2341.0,2.0,2.0,42.55379375,6.5,1.5,0.5,1210.69,2421.38,2.0,2.0,0.0,1.0,4713.43726597719,6.0,5.23,1.53,occasional planner,4762.38,910.59,Hotel+Flight,1.17
550627,1,0,72,71–80,Boomer,26,1,8.0,1.0,9,0.111,0.0,0.0,1.0,1.0,2.0,0.222,0.5,11.1,85,8.44,62.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10106.4,10106.4,1.0,1.0,1.0,1.0,27988.698470078216,253.0,2.83,3.18,frequent planner,10106.4,3571.17,Flight Only,1.0
588797,1,1,45,41–50,Gen X,26,1,4.0,2.0,6,0.333,1.0,0.333,0.0,0.0,2.0,0.333,0.0,0.0,111,12.0,88.5,2.5,2.5,1006.5,2013.0,2.0,2.0,54.4961375,7.0,2.5,2.0,5193.115000000001,10386.230000000001,2.0,2.0,0.0,1.0,7205.570513559862,7.0,3.7,1.62,occasional planner,12399.230000000001,3351.14,Hotel+Flight,2.33
621085,0,0,50,41–50,Gen X,25,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,142,8.75,66.12,1.0,7.0,735.0,735.0,1.0,1.0,168.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,1.69,occasional planner,735.0,155.39,Hotel Only,0.33
553938,0,0,45,41–50,Gen X,26,1,4.0,2.0,6,0.333,1.0,0.333,0.0,0.0,2.0,0.333,0.0,0.0,139,15.67,117.17,1.0,4.0,341.0,682.0,2.0,2.0,90.398525,6.5,1.0,1.0,525.7049999999999,1051.4099999999999,2.0,2.0,0.0,1.0,5761.624634623766,6.5,4.63,1.3,rare planner,1733.4099999999999,374.39,Hotel+Flight,1.0
