user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,tenure_months,age,age_group,generation
549115,1990-10-10,0,0,1,Canada,Victoria,YYJ,48.647,-123.426,2023-01-24,26,34,31–40,Millennial
698291,1996-12-23,0,0,0,Usa,Corpus Christi,CRP,27.77,-97.501,2023-03-27,24,28,21–30,Millennial
677842,1975-06-11,0,0,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-03-20,25,49,41–50,Gen X
514324,1969-11-21,0,1,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-06,27,55,51–60,Gen X
522999,1988-06-10,0,1,0,Usa,Montgomery,MXF,32.379,-86.362,2023-01-11,27,36,31–40,Millennial
505617,1976-04-01,0,0,1,Canada,Vancouver,YVR,49.195,-123.182,2023-01-02,27,49,41–50,Gen X
527689,2003-12-06,1,0,0,Usa,New Orleans,NBG,29.825,-90.035,2023-01-13,27,21,21–30,Gen Z
641537,1970-08-27,0,1,1,Usa,Washington,DCA,38.852,-77.037,2023-03-06,25,54,51–60,Gen X
598715,1994-08-28,0,1,1,Canada,Gatineau,YND,45.521,-75.564,2023-02-16,26,30,21–30,Millennial
598590,1975-06-14,0,1,0,Usa,Las Vegas,LAS,36.08,-115.152,2023-02-16,26,49,41–50,Gen X
591835,1948-04-24,0,0,0,Usa,Reno,RNO,39.498,-119.768,2023-02-13,26,76,71–80,Boomer
537723,2006-07-22,1,0,0,Usa,New York,LGA,40.777,-73.872,2023-01-18,27,18,11–20,Gen Z
628762,2006-12-20,0,0,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-03-01,25,18,11–20,Gen Z
533393,1965-02-20,0,1,1,Usa,Columbus,LCK,39.814,-82.928,2023-01-16,27,60,51–60,Gen X
518012,1989-08-16,1,0,0,Usa,Rochester,ROC,43.119,-77.672,2023-01-08,27,35,31–40,Millennial
530240,1978-01-14,0,0,1,Usa,San Antonio,SKF,29.384,-98.581,2023-01-14,27,47,41–50,Gen X
546280,1982-03-08,0,0,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-22,26,43,41–50,Millennial
474980,1983-05-02,0,1,0,Usa,Columbus,CMH,39.998,-82.892,2022-12-17,28,41,41–50,Millennial
493718,1970-06-10,0,1,1,Usa,San Antonio,SAT,29.534,-98.47,2022-12-27,27,54,51–60,Gen X
399218,1980-05-25,0,1,1,Usa,Fort Worth,FTW,32.82,-97.362,2022-11-07,29,44,41–50,Gen X
533283,1971-08-24,0,0,0,Usa,Orlando,ORL,28.545,-81.333,2023-01-16,27,53,51–60,Gen X
551622,1966-05-26,1,1,0,Usa,San Antonio,SKF,29.384,-98.581,2023-01-25,26,58,51–60,Gen X
520170,1999-07-18,0,0,1,Usa,Omaha,OMA,41.302,-95.894,2023-01-09,27,25,21–30,Gen Z
529831,1995-11-17,0,0,0,Usa,Dallas,DAL,32.847,-96.852,2023-01-14,27,29,21–30,Millennial
610482,1987-10-08,0,0,0,Usa,Winston-Salem,INT,36.134,-80.222,2023-02-21,25,37,31–40,Millennial
646933,1988-06-10,1,1,0,Usa,New York,JFK,40.64,-73.779,2023-03-08,25,36,31–40,Millennial
548040,1986-10-17,0,1,0,Usa,Portland,PDX,45.589,-122.597,2023-01-23,26,38,31–40,Millennial
527154,1988-03-01,0,0,0,Usa,Denver,DEN,39.858,-104.667,2023-01-12,27,37,31–40,Millennial
505854,1969-10-02,0,1,0,Usa,New York,JFK,40.64,-73.779,2023-01-02,27,55,51–60,Gen X
502444,1989-05-22,0,0,0,Canada,Ottawa,YOW,45.323,-75.669,2022-12-31,27,35,31–40,Millennial
521250,1992-11-19,1,0,0,Usa,Sacramento,MHR,38.554,-121.297,2023-01-10,27,32,31–40,Millennial
513860,1959-08-09,0,1,0,Canada,Montreal,YUL,45.468,-73.741,2023-01-06,27,65,61–70,Boomer
522427,1999-07-26,1,0,0,Usa,San Antonio,SAT,29.534,-98.47,2023-01-10,27,25,21–30,Gen Z
552172,1969-12-06,0,1,1,Usa,Las Vegas,LSV,36.236,-115.034,2023-01-25,26,55,51–60,Gen X
471973,1987-11-28,0,0,1,Usa,Sacramento,MHR,38.554,-121.297,2022-12-16,28,37,31–40,Millennial
577598,1971-01-13,0,0,0,Usa,New York,JFK,40.64,-73.779,2023-02-06,26,54,51–60,Gen X
387282,1993-12-18,0,0,1,Usa,Amarillo,AMA,35.219,-101.706,2022-10-30,29,31,31–40,Millennial
534939,1979-12-25,0,0,0,Usa,Washington,IAD,38.944,-77.456,2023-01-16,27,45,41–50,Gen X
396552,1979-01-06,0,1,0,Canada,London,YXU,43.036,-81.154,2022-11-05,29,46,41–50,Gen X
683014,1958-10-16,0,0,0,Usa,Chicago,ORD,41.979,-87.904,2023-03-22,24,66,61–70,Boomer
558838,1985-02-12,0,0,0,Usa,Orlando,ORL,28.545,-81.333,2023-01-28,26,40,31–40,Millennial
407434,1971-09-09,0,1,1,Canada,Halifax,YAW,44.64,-63.499,2022-11-11,29,53,51–60,Gen X
590412,1982-11-04,0,0,0,Usa,Bakersfield,BFL,35.433,-119.057,2023-02-12,26,42,41–50,Millennial
526490,1980-06-08,0,0,0,Usa,Richmond,RIC,37.505,-77.319,2023-01-12,27,44,41–50,Gen X
473568,1974-11-14,0,1,1,Usa,New York,JFK,40.64,-73.779,2022-12-17,28,50,41–50,Gen X
513220,1978-10-28,0,0,0,Usa,Indianapolis,IND,39.717,-86.294,2023-01-06,27,46,41–50,Gen X
590014,2004-01-24,0,0,0,Canada,Toronto,YKZ,43.862,-79.37,2023-02-12,26,21,21–30,Gen Z
533613,1977-01-07,0,1,1,Usa,Oklahoma City,TIK,35.415,-97.386,2023-01-16,27,48,41–50,Gen X
536659,1976-08-22,0,0,0,Usa,Indianapolis,IND,39.717,-86.294,2023-01-17,27,48,41–50,Gen X
574909,1980-07-06,0,1,1,Usa,Orlando,MCO,28.429,-81.316,2023-02-05,26,44,41–50,Gen X
414128,1996-06-25,0,0,0,Usa,Seattle,BFI,47.53,-122.302,2022-11-15,29,28,21–30,Millennial
594410,1956-01-04,0,1,0,Canada,Calgary,YYC,51.114,-114.02,2023-02-14,26,69,61–70,Boomer
517392,1977-06-26,0,1,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-08,27,47,41–50,Gen X
533357,1983-05-06,1,0,0,Usa,San Francisco,SFO,37.619,-122.375,2023-01-16,27,41,41–50,Millennial
512271,1987-10-08,0,0,0,Usa,Sacramento,SAC,38.513,-121.493,2023-01-05,27,37,31–40,Millennial
647862,2006-05-28,0,0,0,Canada,Calgary,YYC,51.114,-114.02,2023-03-09,25,18,11–20,Gen Z
518751,1991-01-17,0,0,0,Usa,Indianapolis,IND,39.717,-86.294,2023-01-09,27,34,31–40,Millennial
536170,1956-07-18,0,1,0,Canada,Calgary,YYC,51.114,-114.02,2023-01-17,27,68,61–70,Boomer
416319,1969-01-02,0,1,0,Usa,New York,LGA,40.777,-73.872,2022-11-16,29,56,51–60,Gen X
524766,1988-09-13,1,0,1,Canada,Ottawa,YOW,45.323,-75.669,2023-01-11,27,36,31–40,Millennial
602656,1982-05-21,0,0,0,Usa,San Antonio,SAT,29.534,-98.47,2023-02-18,26,42,41–50,Millennial
175032,1994-11-05,0,0,0,Usa,Houston,IAH,29.98,-95.34,2022-05-10,35,30,21–30,Millennial
529845,1987-02-08,0,1,0,Usa,Cleveland,CLE,41.412,-81.85,2023-01-14,27,38,31–40,Millennial
573988,1975-12-13,0,1,1,Usa,Houston,HOU,29.645,-95.279,2023-02-05,26,49,41–50,Gen X
543052,1983-08-11,0,1,0,Usa,Seattle,SEA,47.449,-122.309,2023-01-20,26,41,41–50,Millennial
535734,1982-12-05,0,0,0,Usa,Stockton,SCK,37.894,-121.239,2023-01-17,27,42,41–50,Millennial
532312,1978-11-22,0,1,0,Usa,Kansas City,MCI,39.297,-94.714,2023-01-15,27,46,41–50,Gen X
634795,1978-09-11,0,1,1,Usa,Houston,HOU,29.645,-95.279,2023-03-04,25,46,41–50,Gen X
539304,2006-05-01,0,0,0,Usa,San Jose,SJC,37.362,-121.929,2023-01-19,26,18,11–20,Gen Z
614092,2000-07-20,0,0,0,Usa,Dallas,DAL,32.847,-96.852,2023-02-23,25,24,21–30,Gen Z
590130,1964-11-16,0,0,0,Usa,Austin,AUS,30.194,-97.67,2023-02-12,26,60,51–60,Boomer
617407,1982-10-02,0,1,1,Usa,Honolulu,HNL,21.316,-157.927,2023-02-24,25,42,41–50,Millennial
547164,1993-09-11,0,0,0,Canada,Montreal,YMX,45.68,-74.039,2023-01-23,26,31,31–40,Millennial
652737,1990-06-08,0,0,1,Usa,Miami,OPF,25.907,-80.278,2023-03-11,25,34,31–40,Millennial
652003,1976-05-14,0,1,1,Canada,Toronto,YYZ,43.677,-79.631,2023-03-10,25,48,41–50,Gen X
609221,1993-09-06,0,0,0,Usa,Oakland,OAK,37.721,-122.221,2023-02-21,25,31,31–40,Millennial
526676,1986-09-23,0,0,1,Canada,Calgary,YYC,51.114,-114.02,2023-01-12,27,38,31–40,Millennial
524834,1980-06-16,0,1,1,Usa,Phoenix,LUF,33.535,-112.383,2023-01-11,27,44,41–50,Gen X
552364,1987-05-14,0,1,1,Usa,Omaha,OMA,41.302,-95.894,2023-01-25,26,37,31–40,Millennial
517894,1976-06-28,0,1,0,Canada,Montreal,YUL,45.468,-73.741,2023-01-08,27,48,41–50,Gen X
532535,1982-09-09,0,0,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-15,27,42,41–50,Millennial
503918,1997-09-08,0,0,0,Usa,New York,JFK,40.64,-73.779,2023-01-01,27,27,21–30,Gen Z
536343,1985-03-19,1,0,0,Usa,Lubbock,LBB,33.664,-101.823,2023-01-17,27,40,31–40,Millennial
539337,1995-08-20,0,0,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-19,26,29,21–30,Millennial
437162,1993-07-23,0,0,0,Usa,Madison,MSN,43.14,-89.337,2022-11-28,28,31,31–40,Millennial
515802,1982-11-05,0,0,0,Usa,Las Vegas,LAS,36.08,-115.152,2023-01-07,27,42,41–50,Millennial
588677,1990-07-18,0,1,1,Usa,Atlanta,ATL,33.64,-84.427,2023-02-12,26,34,31–40,Millennial
535177,1985-03-17,0,0,0,Canada,Toronto,YYZ,43.677,-79.631,2023-01-17,27,40,31–40,Millennial
556906,1983-12-20,0,0,0,Usa,Portland,PDX,45.589,-122.597,2023-01-27,26,41,41–50,Millennial
569107,2004-07-06,0,0,0,Usa,Indianapolis,IND,39.717,-86.294,2023-02-02,26,20,11–20,Gen Z
516105,1973-09-10,0,1,1,Usa,Austin,AUS,30.194,-97.67,2023-01-07,27,51,51–60,Gen X
539648,1980-08-28,0,0,0,Usa,New York,LGA,40.777,-73.872,2023-01-19,26,44,41–50,Gen X
548967,1985-02-03,0,0,0,Canada,Toronto,YTZ,43.627,-79.396,2023-01-23,26,40,31–40,Millennial
541193,1999-05-10,0,1,1,Canada,London,YXU,43.036,-81.154,2023-01-19,26,25,21–30,Gen Z
566366,1986-07-04,1,0,0,Usa,Grand Rapids,GRR,42.881,-85.523,2023-02-01,26,38,31–40,Millennial
518629,1975-11-18,0,0,0,Usa,Indianapolis,IND,39.717,-86.294,2023-01-08,27,49,41–50,Gen X
576541,1978-12-21,0,1,1,Usa,Houston,IAH,29.98,-95.34,2023-02-06,26,46,41–50,Gen X
541878,1997-08-14,0,1,0,Usa,Milwaukee,MKE,42.947,-87.896,2023-01-20,26,27,21–30,Gen Z
622293,1995-06-25,0,0,0,Usa,Las Vegas,LAS,36.08,-115.152,2023-02-26,25,29,21–30,Millennial
524615,1971-09-26,0,1,0,Usa,Chicago,UGN,42.422,-87.868,2023-01-11,27,53,51–60,Gen X
638237,2000-10-09,0,0,1,Canada,Toronto,YZD,43.742,-79.466,2023-03-05,25,24,21–30,Gen Z
502353,1985-01-27,0,0,0,Usa,Honolulu,HNL,21.316,-157.927,2022-12-31,27,40,31–40,Millennial
560511,1985-08-12,0,1,0,Usa,New York,JFK,40.64,-73.779,2023-01-29,26,39,31–40,Millennial
507513,2006-07-24,0,0,0,Usa,Sacramento,MHR,38.554,-121.297,2023-01-03,27,18,11–20,Gen Z
716801,1956-09-10,0,1,0,Usa,Sacramento,SAC,38.513,-121.493,2023-04-03,24,68,61–70,Boomer
516089,1967-04-10,0,1,1,Usa,Baltimore,BWI,39.175,-76.668,2023-01-07,27,58,51–60,Gen X
539283,1971-02-18,0,1,0,Usa,Las Vegas,LSV,36.236,-115.034,2023-01-19,26,54,51–60,Gen X
575774,1982-08-07,0,1,0,Usa,Oakland,OAK,37.721,-122.221,2023-02-06,26,42,41–50,Millennial
526372,1976-10-22,0,0,1,Usa,Colorado Springs,COS,38.806,-104.7,2023-01-12,27,48,41–50,Gen X
514076,1966-09-06,0,1,1,Usa,New York,JFK,40.64,-73.779,2023-01-06,27,58,51–60,Gen X
499633,1992-11-03,0,0,0,Usa,Dallas,DAL,32.847,-96.852,2022-12-30,27,32,31–40,Millennial
524663,1985-12-21,0,1,1,Usa,New York,JFK,40.64,-73.779,2023-01-11,27,39,31–40,Millennial
526492,1979-06-22,0,1,0,Usa,Dallas,DAL,32.847,-96.852,2023-01-12,27,45,41–50,Gen X
551671,1999-10-06,0,0,1,Canada,Winnipeg,YAV,50.056,-97.032,2023-01-25,26,25,21–30,Gen Z
561687,2003-05-14,0,0,0,Canada,Edmonton,YXD,53.573,-113.521,2023-01-30,26,21,21–30,Gen Z
513853,1975-04-11,0,0,1,Usa,San Francisco,SFO,37.619,-122.375,2023-01-06,27,50,41–50,Gen X
578892,1989-07-10,0,0,1,Usa,Fresno,FAT,36.776,-119.718,2023-02-07,26,35,31–40,Millennial
522533,2005-08-23,0,0,0,Usa,Jacksonville,NCA,34.708,-77.439,2023-01-10,27,19,11–20,Gen Z
571208,1989-09-04,0,1,1,Usa,New York,JFK,40.64,-73.779,2023-02-03,26,35,31–40,Millennial
574104,1969-09-24,0,0,0,Canada,Toronto,YTZ,43.627,-79.396,2023-02-05,26,55,51–60,Gen X
546864,1980-07-27,1,1,0,Usa,Boston,BOS,42.364,-71.005,2023-01-23,26,44,41–50,Gen X
515666,1984-12-01,0,1,0,Usa,Columbus,LCK,39.814,-82.928,2023-01-07,27,40,31–40,Millennial
618088,1969-07-21,0,0,0,Usa,Des Moines,DSM,41.534,-93.663,2023-02-25,25,55,51–60,Gen X
624762,1981-09-01,0,1,1,Usa,Chicago,UGN,42.422,-87.868,2023-02-27,25,43,41–50,Millennial
480975,1953-06-05,0,1,0,Canada,Montreal,YMX,45.68,-74.039,2022-12-20,27,71,71–80,Boomer
529249,1973-02-11,0,1,0,Usa,Dallas,DAL,32.847,-96.852,2023-01-14,27,52,51–60,Gen X
497915,1984-12-26,0,1,0,Usa,Tucson,DMA,32.166,-110.883,2022-12-29,27,40,31–40,Millennial
570697,2006-10-20,1,0,0,Canada,Calgary,YYC,51.114,-114.02,2023-02-03,26,18,11–20,Gen Z
526925,2006-11-10,0,0,0,Usa,Madison,MSN,43.14,-89.337,2023-01-12,27,18,11–20,Gen Z
539221,1970-06-26,0,1,1,Usa,New York,JFK,40.64,-73.779,2023-01-19,26,54,51–60,Gen X
557932,1993-11-08,0,0,1,Usa,New York,LGA,40.777,-73.872,2023-01-28,26,31,31–40,Millennial
513366,1979-10-26,0,0,0,Canada,Montreal,YUL,45.468,-73.741,2023-01-06,27,45,41–50,Gen X
557492,1998-07-21,1,0,1,Usa,Chicago,MDW,41.786,-87.752,2023-01-28,26,26,21–30,Gen Z
563882,1991-03-21,0,0,0,Usa,Portland,PDX,45.589,-122.597,2023-01-31,26,34,31–40,Millennial
428056,1986-10-21,1,0,0,Canada,Vancouver,YVR,49.195,-123.182,2022-11-23,28,38,31–40,Millennial
586124,1981-05-10,1,0,0,Usa,Louisville,LOU,38.228,-85.664,2023-02-10,26,43,41–50,Millennial
589171,1988-05-13,0,1,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-02-12,26,36,31–40,Millennial
520054,1989-01-04,0,0,1,Usa,Fort Worth,FTW,32.82,-97.362,2023-01-09,27,36,31–40,Millennial
520771,1965-12-23,0,1,1,Usa,Laredo,LRD,27.544,-99.461,2023-01-09,27,59,51–60,Gen X
608520,1972-10-14,0,1,0,Usa,New Orleans,MSY,29.993,-90.258,2023-02-20,25,52,51–60,Gen X
485260,1974-07-16,0,1,1,Usa,Chicago,UGN,42.422,-87.868,2022-12-22,27,50,41–50,Gen X
516972,1980-12-22,0,1,1,Usa,New York,JFK,40.64,-73.779,2023-01-08,27,44,41–50,Gen X
564204,1969-08-01,0,1,0,Canada,Toronto,YKZ,43.862,-79.37,2023-01-31,26,55,51–60,Gen X
524057,1952-01-21,0,1,0,Usa,New York,JFK,40.64,-73.779,2023-01-11,27,73,71–80,Boomer
609393,1985-08-12,1,0,0,Canada,Ottawa,YOW,45.323,-75.669,2023-02-21,25,39,31–40,Millennial
514953,1977-07-03,0,1,0,Usa,Sacramento,SMF,38.695,-121.591,2023-01-07,27,47,41–50,Gen X
513227,1960-08-28,0,1,0,Usa,New York,LGA,40.777,-73.872,2023-01-06,27,64,61–70,Boomer
446933,1976-12-06,1,0,0,Canada,Toronto,YTZ,43.627,-79.396,2022-12-03,28,48,41–50,Gen X
556391,1980-12-03,0,1,1,Usa,Chicago,ORD,41.979,-87.904,2023-01-27,26,44,41–50,Gen X
574134,1981-02-22,0,1,0,Usa,Houston,HOU,29.645,-95.279,2023-02-05,26,44,41–50,Millennial
582903,2000-06-17,0,0,0,Canada,Toronto,YZD,43.742,-79.466,2023-02-09,26,24,21–30,Gen Z
515161,1976-02-18,0,1,1,Usa,Santa Ana,SNA,33.676,-117.868,2023-01-07,27,49,41–50,Gen X
513497,1979-09-12,0,0,0,Usa,Las Vegas,LSV,36.236,-115.034,2023-01-06,27,45,41–50,Gen X
522237,1994-08-12,0,0,0,Usa,Louisville,LOU,38.228,-85.664,2023-01-10,27,30,21–30,Millennial
588048,1980-04-28,0,1,0,Usa,San Antonio,SKF,29.384,-98.581,2023-02-11,26,44,41–50,Gen X
430722,1995-11-11,1,0,0,Usa,Mobile,BFM,30.626,-88.068,2022-11-24,28,29,21–30,Millennial
614846,1955-03-23,1,1,0,Usa,Columbus,LCK,39.814,-82.928,2023-02-23,25,70,61–70,Boomer
624198,1982-04-18,0,0,0,Usa,New York,JFK,40.64,-73.779,2023-02-27,25,43,41–50,Millennial
511884,1981-07-21,0,0,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-05,27,43,41–50,Millennial
577626,1979-02-05,0,1,1,Usa,Indianapolis,IND,39.717,-86.294,2023-02-06,26,46,41–50,Gen X
563201,1996-10-15,0,0,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-31,26,28,21–30,Millennial
597954,1982-12-04,0,1,0,Usa,New York,JFK,40.64,-73.779,2023-02-16,26,42,41–50,Millennial
540580,1977-10-06,0,1,1,Usa,San Antonio,SAT,29.534,-98.47,2023-01-19,26,47,41–50,Gen X
532159,2002-08-08,0,0,0,Usa,San Antonio,RND,29.529,-98.279,2023-01-15,27,22,21–30,Gen Z
510343,1985-05-22,0,1,1,Usa,Oklahoma City,OKC,35.393,-97.601,2023-01-04,27,39,31–40,Millennial
534105,1972-11-12,0,0,0,Usa,Tucson,TUS,32.116,-110.941,2023-01-16,27,52,51–60,Gen X
330764,1985-02-06,0,0,0,Usa,Detroit,DET,42.409,-83.01,2022-09-20,30,40,31–40,Millennial
609102,1981-12-06,0,0,1,Usa,New York,LGA,40.777,-73.872,2023-02-21,25,43,41–50,Millennial
631201,1998-09-12,0,0,0,Usa,St. Petersburg,PIE,27.911,-82.687,2023-03-02,25,26,21–30,Gen Z
557055,1975-05-23,0,0,0,Usa,Tulsa,TUL,36.198,-95.888,2023-01-27,26,49,41–50,Gen X
542142,1980-07-14,1,1,1,Usa,Long Beach,LGB,33.818,-118.151,2023-01-20,26,44,41–50,Gen X
547693,1981-01-17,1,0,1,Usa,Bakersfield,BFL,35.433,-119.057,2023-01-23,26,44,41–50,Millennial
549359,1987-10-28,0,0,1,Usa,Colorado Springs,COS,38.806,-104.7,2023-01-24,26,37,31–40,Millennial
523465,1973-11-24,0,1,0,Canada,Montreal,YUL,45.468,-73.741,2023-01-11,27,51,51–60,Gen X
532215,1974-12-06,0,1,0,Usa,San Francisco,SFO,37.619,-122.375,2023-01-15,27,50,41–50,Gen X
522265,1982-01-09,0,0,1,Usa,Bakersfield,BFL,35.433,-119.057,2023-01-10,27,43,41–50,Millennial
575299,1980-02-07,0,1,0,Usa,Oklahoma City,OKC,35.393,-97.601,2023-02-05,26,45,41–50,Gen X
526858,1972-11-05,0,1,1,Usa,Miami,TNT,25.862,-80.897,2023-01-12,27,52,51–60,Gen X
595861,1983-08-15,0,0,0,Usa,New York,LGA,40.777,-73.872,2023-02-15,26,41,41–50,Millennial
581385,1973-06-21,0,1,1,Canada,Calgary,YYC,51.114,-114.02,2023-02-08,26,51,51–60,Gen X
588582,1975-07-25,0,0,0,Usa,Chicago,MDW,41.786,-87.752,2023-02-11,26,49,41–50,Gen X
573010,1978-08-21,0,0,1,Usa,New York,JFK,40.64,-73.779,2023-02-04,26,46,41–50,Gen X
552573,1988-06-17,1,1,1,Usa,St. Petersburg,PIE,27.911,-82.687,2023-01-25,26,36,31–40,Millennial
509302,1965-04-27,0,0,1,Canada,Toronto,YZD,43.742,-79.466,2023-01-04,27,59,51–60,Gen X
495273,1993-07-06,0,0,0,Canada,Edmonton,YXD,53.573,-113.521,2022-12-27,27,31,31–40,Millennial
522152,1992-09-27,0,0,1,Usa,Dallas,DAL,32.847,-96.852,2023-01-10,27,32,31–40,Millennial
530656,1981-11-22,0,1,0,Usa,San Francisco,SFO,37.619,-122.375,2023-01-14,27,43,41–50,Millennial
554141,1984-10-05,0,1,0,Usa,New York,JFK,40.64,-73.779,2023-01-26,26,40,31–40,Millennial
565827,1998-10-28,0,1,0,Usa,Nashville,BNA,36.124,-86.678,2023-02-01,26,26,21–30,Gen Z
545290,1979-06-08,0,0,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-22,26,45,41–50,Gen X
554922,1984-04-18,0,1,0,Usa,Winston-Salem,INT,36.134,-80.222,2023-01-26,26,41,41–50,Millennial
520298,1982-08-16,0,0,0,Usa,Houston,EFD,29.607,-95.159,2023-01-09,27,42,41–50,Millennial
593386,1986-01-09,0,0,0,Usa,Sacramento,SMF,38.695,-121.591,2023-02-14,26,39,31–40,Millennial
526084,1983-04-26,0,0,0,Usa,New York,LGA,40.777,-73.872,2023-01-12,27,41,41–50,Millennial
532607,1993-02-06,0,0,0,Usa,Providence,PVD,41.724,-71.428,2023-01-15,27,32,31–40,Millennial
509515,1994-10-14,0,0,1,Usa,Memphis,MEM,35.042,-89.977,2023-01-04,27,30,21–30,Millennial
557314,1977-07-21,0,1,0,Usa,Houston,IAH,29.98,-95.34,2023-01-28,26,47,41–50,Gen X
669449,1980-04-01,0,1,0,Usa,Tampa,TPA,27.975,-82.533,2023-03-17,25,45,41–50,Gen X
551935,1954-12-06,0,1,0,Usa,Fort Worth,FTW,32.82,-97.362,2023-01-25,26,70,61–70,Boomer
584537,1974-07-23,0,1,0,Usa,El Paso,BIF,31.849,-106.38,2023-02-10,26,50,41–50,Gen X
572669,1972-12-13,0,1,0,Canada,Winnipeg,YWG,49.91,-97.234,2023-02-04,26,52,51–60,Gen X
526303,2002-03-19,0,1,1,Usa,Mobile,MOB,30.691,-88.243,2023-01-12,27,23,21–30,Gen Z
549800,1984-04-22,0,1,1,Usa,Knoxville,TYS,35.812,-83.993,2023-01-24,26,40,31–40,Millennial
503418,1983-10-25,0,0,0,Usa,New York,LGA,40.777,-73.872,2023-01-01,27,41,41–50,Millennial
606930,1983-09-15,0,0,0,Usa,Charlotte,CLT,35.214,-80.943,2023-02-20,25,41,41–50,Millennial
546867,1972-06-17,0,0,0,Usa,San Francisco,SFO,37.619,-122.375,2023-01-23,26,52,51–60,Gen X
496972,1989-10-25,0,0,0,Usa,Dallas,DAL,32.847,-96.852,2022-12-28,27,35,31–40,Millennial
513856,1987-06-06,1,0,0,Canada,London,YXU,43.036,-81.154,2023-01-06,27,37,31–40,Millennial
548222,1971-07-25,0,1,1,Canada,Calgary,YYC,51.114,-114.02,2023-01-23,26,53,51–60,Gen X
528179,1990-11-08,0,1,1,Usa,Columbus,LCK,39.814,-82.928,2023-01-13,27,34,31–40,Millennial
544595,1987-11-18,0,0,0,Usa,Sacramento,MHR,38.554,-121.297,2023-01-21,26,37,31–40,Millennial
653838,1961-09-23,0,1,0,Canada,Montreal,YUL,45.468,-73.741,2023-03-11,25,63,61–70,Boomer
450164,1987-02-03,0,1,0,Usa,Phoenix,PHX,33.434,-112.008,2022-12-05,28,38,31–40,Millennial
431912,1988-08-27,0,0,1,Usa,Detroit,DET,42.409,-83.01,2022-11-25,28,36,31–40,Millennial
592598,1973-10-06,0,1,1,Usa,Fresno,FAT,36.776,-119.718,2023-02-13,26,51,51–60,Gen X
490517,1972-10-24,0,1,1,Usa,Charlotte,CLT,35.214,-80.943,2022-12-25,27,52,51–60,Gen X
386255,1992-04-05,0,0,1,Usa,Mobile,BFM,30.626,-88.068,2022-10-30,29,33,31–40,Millennial
626519,1980-03-07,0,0,0,Usa,New York,JFK,40.64,-73.779,2023-02-28,25,45,41–50,Gen X
591746,1984-11-02,0,0,0,Usa,San Antonio,RND,29.529,-98.279,2023-02-13,26,40,31–40,Millennial
537507,1983-08-10,0,0,0,Usa,Riverside,RIV,33.881,-117.259,2023-01-18,27,41,41–50,Millennial
471565,1993-11-13,0,0,1,Usa,Nashville,BNA,36.124,-86.678,2022-12-15,28,31,31–40,Millennial
576962,1979-02-25,0,0,0,Usa,Chicago,UGN,42.422,-87.868,2023-02-06,26,46,41–50,Gen X
500532,1986-11-08,0,1,1,Canada,Ottawa,YOW,45.323,-75.669,2022-12-30,27,38,31–40,Millennial
551282,1969-07-11,0,1,0,Usa,Oakland,OAK,37.721,-122.221,2023-01-25,26,55,51–60,Gen X
567114,1972-10-02,0,1,0,Canada,Ottawa,YOW,45.323,-75.669,2023-02-01,26,52,51–60,Gen X
582801,1972-09-15,0,1,0,Usa,Milwaukee,MKE,42.947,-87.896,2023-02-09,26,52,51–60,Gen X
677896,1958-11-25,0,1,1,Usa,Denver,DEN,39.858,-104.667,2023-03-20,25,66,61–70,Boomer
521748,1984-02-03,1,0,0,Usa,Philadelphia,PNE,40.082,-75.011,2023-01-10,27,41,41–50,Millennial
601282,1966-11-27,0,1,1,Usa,New York,JFK,40.64,-73.779,2023-02-17,26,58,51–60,Gen X
540857,1987-04-08,0,1,0,Usa,Lubbock,LBB,33.664,-101.823,2023-01-19,26,38,31–40,Millennial
539140,1987-12-21,0,1,0,Usa,Riverside,RIV,33.881,-117.259,2023-01-19,26,37,31–40,Millennial
531884,1973-04-13,0,1,1,Usa,Chicago,UGN,42.422,-87.868,2023-01-15,27,52,51–60,Gen X
548434,1981-02-07,0,1,0,Usa,Indianapolis,IND,39.717,-86.294,2023-01-23,26,44,41–50,Millennial
523913,1987-09-28,1,0,1,Usa,Memphis,MEM,35.042,-89.977,2023-01-11,27,37,31–40,Millennial
485891,1991-01-12,0,0,1,Usa,Knoxville,TYS,35.812,-83.993,2022-12-23,27,34,31–40,Millennial
516211,1982-11-24,1,1,0,Usa,Philadelphia,PHL,39.872,-75.241,2023-01-07,27,42,41–50,Millennial
514167,1972-07-17,0,0,0,Usa,Phoenix,PHX,33.434,-112.008,2023-01-06,27,52,51–60,Gen X
620884,1990-04-17,0,0,0,Usa,Chicago,MDW,41.786,-87.752,2023-02-26,25,35,31–40,Millennial
