user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date
490517,1972-10-24,F,true,true,usa,charlotte,CLT,35.214,-80.943,2022-12-25
386255,1992-04-05,F,false,true,usa,mobile,BFM,30.626,-88.068,2022-10-30
626519,1980-03-07,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-28
591746,1984-11-02,F,false,false,usa,san antonio,RND,29.529,-98.279,2023-02-13
537507,1983-08-10,F,false,false,usa,riverside,RIV,33.881,-117.259,2023-01-18
471565,1993-11-13,F,false,true,usa,nashville,BNA,36.124,-86.678,2022-12-15
576962,1979-02-25,F,false,false,usa,chicago,UGN,42.422,-87.868,2023-02-06
500532,1986-11-08,F,true,true,canada,ottawa,YOW,45.323,-75.669,2022-12-30
551282,1969-07-11,F,true,false,usa,oakland,OAK,37.721,-122.221,2023-01-25
567114,1972-10-02,F,true,false,canada,ottawa,YOW,45.323,-75.669,2023-02-01
582801,1972-09-15,F,true,false,usa,milwaukee,MKE,42.947,-87.896,2023-02-09
677896,1958-11-25,F,true,true,usa,denver,DEN,39.858,-104.667,2023-03-20
521748,1984-02-03,M,false,false,usa,philadelphia,PNE,40.082,-75.011,2023-01-10
601282,1966-11-27,F,true,true,usa,new york,JFK,40.64,-73.779,2023-02-17
540857,1987-04-08,F,true,false,usa,lubbock,LBB,33.664,-101.823,2023-01-19
539140,1987-12-21,F,true,false,usa,riverside,RIV,33.881,-117.259,2023-01-19
531884,1973-04-13,F,true,true,usa,chicago,UGN,42.422,-87.868,2023-01-15
548434,1981-02-07,F,true,false,usa,indianapolis,IND,39.717,-86.294,2023-01-23
523913,1987-09-28,M,false,true,usa,memphis,MEM,35.042,-89.977,2023-01-11
485891,1991-01-12,F,false,true,usa,knoxville,TYS,35.812,-83.993,2022-12-23
516211,1982-11-24,M,true,false,usa,philadelphia,PHL,39.872,-75.241,2023-01-07
514167,1972-07-17,F,false,false,usa,phoenix,PHX,33.434,-112.008,2023-01-06
620884,1990-04-17,F,false,false,usa,chicago,MDW,41.786,-87.752,2023-02-26
523877,1972-12-20,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-01-11
610530,1999-02-19,F,false,false,usa,oklahoma city,TIK,35.415,-97.386,2023-02-21
512303,1974-03-10,F,false,true,usa,denver,DEN,39.858,-104.667,2023-01-05
573237,1987-09-08,F,false,true,canada,calgary,YYC,51.114,-114.02,2023-02-04
562108,1979-02-12,F,false,false,usa,chicago,MDW,41.786,-87.752,2023-01-30
523256,1986-09-12,F,false,false,usa,indianapolis,IND,39.717,-86.294,2023-01-11
638600,1950-10-06,F,false,false,canada,winnipeg,YWG,49.91,-97.234,2023-03-05
592079,2006-08-28,F,false,false,usa,san francisco,SFO,37.619,-122.375,2023-02-13
553754,1975-11-10,F,true,true,usa,shreveport,SHV,32.446,-93.826,2023-01-26
545012,1986-12-18,F,true,true,usa,oakland,OAK,37.721,-122.221,2023-01-21
542760,1985-12-05,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-20
541764,1976-10-28,F,true,false,usa,baton rouge,BTR,30.533,-91.149,2023-01-20
371201,1996-01-16,M,false,true,usa,new york,JFK,40.64,-73.779,2022-10-20
573946,1974-05-04,F,false,false,usa,tucson,TUS,32.116,-110.941,2023-02-05
614311,1974-04-10,F,true,false,usa,memphis,MEM,35.042,-89.977,2023-02-23
670471,1984-09-01,F,true,true,usa,louisville,LOU,38.228,-85.664,2023-03-17
632475,1955-10-22,F,true,false,canada,ottawa,YOW,45.323,-75.669,2023-03-03
545300,1990-04-10,F,false,true,usa,detroit,DTW,42.212,-83.353,2023-01-22
562612,1981-10-23,F,false,false,usa,chicago,MDW,41.786,-87.752,2023-01-30
514132,1986-07-18,F,false,true,usa,san antonio,RND,29.529,-98.279,2023-01-06
598533,1985-08-14,F,false,true,canada,victoria,YYJ,48.647,-123.426,2023-02-16
499969,1998-08-22,F,false,false,usa,providence,PVD,41.724,-71.428,2022-12-30
511066,1989-07-02,F,false,false,usa,indianapolis,IND,39.717,-86.294,2023-01-05
498857,1986-09-25,F,true,false,usa,spokane,SKA,47.615,-117.656,2022-12-29
548587,1989-01-23,F,false,false,usa,sacramento,SMF,38.695,-121.591,2023-01-23
600648,1978-08-26,F,true,false,usa,baltimore,BWI,39.175,-76.668,2023-02-17
522441,1989-08-03,M,true,false,usa,new york,LGA,40.777,-73.872,2023-01-10
561367,1982-06-07,F,true,false,usa,san diego,NZY,32.699,-117.215,2023-01-30
535024,1987-04-07,F,false,false,usa,san antonio,RND,29.529,-98.279,2023-01-16
534594,1980-01-15,F,true,false,canada,windsor,YQG,42.276,-82.956,2023-01-16
573564,1996-10-11,F,false,false,usa,cleveland,CLE,41.412,-81.85,2023-02-04
561331,1982-10-02,F,false,true,usa,sacramento,SMF,38.695,-121.591,2023-01-30
511142,1982-08-06,F,true,true,usa,new york,JFK,40.64,-73.779,2023-01-05
553943,1977-01-18,F,false,false,usa,tucson,DMA,32.166,-110.883,2023-01-26
605780,1971-01-12,F,true,true,canada,montreal,YHU,45.517,-73.417,2023-02-19
555151,1987-09-09,F,false,false,usa,baton rouge,BTR,30.533,-91.149,2023-01-26
548672,1982-10-08,M,false,false,usa,chicago,ORD,41.979,-87.904,2023-01-23
514210,1981-06-08,F,false,false,canada,toronto,YZD,43.742,-79.466,2023-01-06
547911,1984-02-11,F,false,true,usa,san francisco,SFO,37.619,-122.375,2023-01-23
653852,1975-03-10,F,false,false,usa,new york,JFK,40.64,-73.779,2023-03-11
690422,1979-06-15,F,false,false,usa,new york,LGA,40.777,-73.872,2023-03-24
445515,1984-03-05,F,false,false,canada,toronto,YZD,43.742,-79.466,2022-12-02
557449,1985-11-15,F,false,false,usa,san antonio,SAT,29.534,-98.47,2023-01-28
512999,1989-09-23,F,true,false,usa,new york,JFK,40.64,-73.779,2023-01-06
583526,1993-03-22,F,false,true,usa,san jose,SJC,37.362,-121.929,2023-02-09
591714,1975-08-10,F,true,false,usa,charlotte,CLT,35.214,-80.943,2023-02-13
549274,1973-09-15,F,false,false,usa,st. louis,STL,38.748,-90.36,2023-01-24
576370,1989-04-16,M,false,false,canada,edmonton,YXD,53.573,-113.521,2023-02-06
565365,1972-10-09,M,false,true,usa,memphis,MEM,35.042,-89.977,2023-02-01
623087,1976-03-10,F,false,false,usa,new york,LGA,40.777,-73.872,2023-02-27
204943,1982-12-20,M,false,false,canada,ottawa,YOW,45.323,-75.669,2022-06-06
434238,1973-11-28,F,true,true,usa,indianapolis,IND,39.717,-86.294,2022-11-26
591478,2004-06-11,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-13
527389,1989-10-08,F,false,true,usa,boston,BOS,42.364,-71.005,2023-01-13
560803,1979-06-25,F,true,false,usa,boston,BOS,42.364,-71.005,2023-01-29
595183,1957-12-02,F,true,false,usa,seattle,SEA,47.449,-122.309,2023-02-15
651744,1976-08-02,F,false,false,usa,chicago,ORD,41.979,-87.904,2023-03-10
478188,1994-08-15,M,false,false,usa,denver,DEN,39.858,-104.667,2022-12-19
576612,1986-02-13,F,false,false,usa,austin,AUS,30.194,-97.67,2023-02-06
488462,1979-06-12,F,true,false,canada,toronto,YTZ,43.627,-79.396,2022-12-24
515874,1956-04-18,F,true,false,usa,anchorage,ANC,61.174,-149.996,2023-01-07
541540,1972-02-18,M,true,true,usa,san diego,NZY,32.699,-117.215,2023-01-20
520680,1980-11-11,F,true,false,usa,winston-salem,INT,36.134,-80.222,2023-01-09
530385,1980-06-21,F,true,false,canada,quebec,YQB,46.788,-71.398,2023-01-14
507505,1974-05-19,F,true,true,usa,newark,EWR,40.692,-74.169,2023-01-03
502210,1981-01-08,F,true,false,canada,montreal,YMX,45.68,-74.039,2022-12-31
589164,1978-11-27,F,true,true,usa,oklahoma city,TIK,35.415,-97.386,2023-02-12
540605,2001-01-25,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-19
503621,1982-09-27,F,true,false,usa,corpus christi,CRP,27.77,-97.501,2023-01-01
571757,1995-02-02,F,false,false,usa,orlando,ORL,28.545,-81.333,2023-02-04
547559,1987-04-14,F,true,false,usa,washington,IAD,38.944,-77.456,2023-01-23
190866,1986-09-24,F,false,false,usa,tallahassee,TLH,30.396,-84.35,2022-05-24
471935,1976-03-11,F,true,false,usa,laredo,LRD,27.544,-99.461,2022-12-16
533908,1997-10-09,F,false,false,usa,austin,AUS,30.194,-97.67,2023-01-16
667929,1988-09-23,F,false,false,usa,new york,LGA,40.777,-73.872,2023-03-16
580971,1980-06-27,M,false,false,canada,toronto,YTZ,43.627,-79.396,2023-02-08
518826,1985-05-22,F,false,true,canada,montreal,YUL,45.468,-73.741,2023-01-09
531994,1980-08-28,F,true,false,canada,calgary,YYC,51.114,-114.02,2023-01-15
534040,1969-03-06,F,true,true,usa,chicago,ORD,41.979,-87.904,2023-01-16
543352,1979-07-25,F,false,false,usa,wichita,ICT,37.65,-97.433,2023-01-21
536469,1991-06-21,F,false,false,usa,cleveland,CLE,41.412,-81.85,2023-01-17
584423,1989-04-20,F,false,false,usa,tampa,TPA,27.975,-82.533,2023-02-10
558362,1973-03-04,M,true,true,usa,new york,LGA,40.777,-73.872,2023-01-28
531682,2002-05-04,F,false,true,usa,las vegas,LSV,36.236,-115.034,2023-01-15
579307,1969-08-18,F,true,true,usa,nashville,BNA,36.124,-86.678,2023-02-07
630607,1997-03-20,F,false,false,usa,seattle,BFI,47.53,-122.302,2023-03-02
551620,1994-08-06,F,false,false,usa,chicago,UGN,42.422,-87.868,2023-01-25
562398,1984-12-05,F,false,false,usa,tacoma,TCM,47.138,-122.476,2023-01-30
500243,1999-04-11,F,false,false,usa,philadelphia,PHL,39.872,-75.241,2022-12-30
563731,1974-12-14,F,true,false,usa,washington,IAD,38.944,-77.456,2023-01-31
529224,1969-06-04,F,true,false,usa,new york,LGA,40.777,-73.872,2023-01-14
564258,2006-10-16,F,false,false,usa,rochester,ROC,43.119,-77.672,2023-01-31
629701,1992-07-26,F,false,false,usa,houston,HOU,29.645,-95.279,2023-03-01
489844,1975-09-27,F,true,true,canada,toronto,YYZ,43.677,-79.631,2022-12-25
487954,1982-10-22,M,false,false,canada,edmonton,YED,53.667,-113.467,2022-12-24
579999,2006-10-17,F,false,false,usa,new york,LGA,40.777,-73.872,2023-02-07
559537,1969-10-25,M,true,true,usa,los angeles,LAX,33.942,-118.408,2023-01-29
538084,1968-01-28,M,false,false,usa,denver,DEN,39.858,-104.667,2023-01-18
548743,1997-01-23,F,true,false,canada,winnipeg,YWG,49.91,-97.234,2023-01-23
546728,1970-09-11,F,true,false,canada,montreal,YUL,45.468,-73.741,2023-01-22
577180,1975-01-02,F,true,false,usa,new york,JFK,40.64,-73.779,2023-02-06
558513,1978-07-25,F,false,true,canada,quebec,YQB,46.788,-71.398,2023-01-28
530379,1980-10-11,F,true,false,usa,des moines,DSM,41.534,-93.663,2023-01-14
420669,1973-02-04,F,true,true,canada,calgary,YYC,51.114,-114.02,2022-11-18
629725,1978-06-19,F,false,false,usa,atlanta,ATL,33.64,-84.427,2023-03-01
586063,1980-07-21,M,false,false,canada,hamilton,YHM,43.173,-79.935,2023-02-10
644438,1978-08-19,F,true,false,usa,new york,LGA,40.777,-73.872,2023-03-07
528193,1983-11-06,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-13
537038,1973-04-14,F,true,true,usa,san jose,SJC,37.362,-121.929,2023-01-17
598945,2003-05-05,F,false,false,usa,charlotte,CLT,35.214,-80.943,2023-02-16
546224,1978-12-07,F,true,true,usa,phoenix,PHX,33.434,-112.008,2023-01-22
616470,1992-11-24,F,true,false,usa,san diego,NZY,32.699,-117.215,2023-02-24
508111,1984-03-24,F,true,true,usa,fort worth,FTW,32.82,-97.362,2023-01-03
542850,1989-09-20,F,false,false,usa,columbus,LCK,39.814,-82.928,2023-01-20
618642,1984-06-17,F,true,false,usa,honolulu,HNL,21.316,-157.927,2023-02-25
533411,1988-08-21,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-16
611031,2002-06-05,F,false,true,usa,new york,LGA,40.777,-73.872,2023-02-22
513800,1971-05-09,M,true,true,usa,indianapolis,IND,39.717,-86.294,2023-01-06
582254,1973-11-02,F,false,false,usa,indianapolis,IND,39.717,-86.294,2023-02-09
532843,1983-06-19,F,true,false,canada,windsor,YQG,42.276,-82.956,2023-01-15
568696,1975-05-03,F,true,true,usa,tulsa,TUL,36.198,-95.888,2023-02-02
512440,1989-12-15,F,true,false,usa,columbus,CMH,39.998,-82.892,2023-01-05
532637,2001-04-28,M,false,false,usa,madison,MSN,43.14,-89.337,2023-01-15
510700,1973-01-09,M,false,false,usa,newark,EWR,40.692,-74.169,2023-01-05
496408,1980-01-05,F,false,false,usa,fresno,FAT,36.776,-119.718,2022-12-28
582002,2006-05-24,F,false,false,usa,tulsa,TUL,36.198,-95.888,2023-02-08
537659,1997-06-19,F,false,true,usa,long beach,LGB,33.818,-118.151,2023-01-18
555960,1955-07-18,F,true,false,usa,colorado springs,COS,38.806,-104.7,2023-01-27
551051,1975-09-15,F,false,true,canada,london,YXU,43.036,-81.154,2023-01-25
519911,1984-03-07,F,false,false,canada,toronto,YYZ,43.677,-79.631,2023-01-09
523690,1981-02-23,M,false,false,usa,lincoln,LNK,40.851,-96.759,2023-01-11
627729,2000-06-17,F,false,true,canada,toronto,YKZ,43.862,-79.37,2023-03-01
561156,1946-01-07,F,true,false,usa,seattle,BFI,47.53,-122.302,2023-01-30
483928,1982-10-19,F,false,false,usa,new york,JFK,40.64,-73.779,2022-12-22
530453,2006-08-20,F,false,false,usa,montgomery,MXF,32.379,-86.362,2023-01-14
407642,1994-09-22,F,false,false,canada,hamilton,YHM,43.173,-79.935,2022-11-11
586006,1981-12-22,F,false,true,usa,los angeles,LAX,33.942,-118.408,2023-02-10
375751,1974-02-09,F,true,false,usa,cleveland,CLE,41.412,-81.85,2022-10-23
510694,1978-09-03,M,false,false,usa,anchorage,ANC,61.174,-149.996,2023-01-05
527541,1982-10-08,F,true,false,canada,london,YXU,43.036,-81.154,2023-01-13
583342,1957-10-16,F,false,false,usa,riverside,RIV,33.881,-117.259,2023-02-09
497108,1976-07-26,F,false,false,usa,nashville,BNA,36.124,-86.678,2022-12-28
565826,1999-02-12,F,false,true,usa,providence,PVD,41.724,-71.428,2023-02-01
541061,1984-11-14,F,false,true,usa,milwaukee,MKE,42.947,-87.896,2023-01-19
652527,1995-07-06,F,false,false,usa,akron,AKR,41.038,-81.467,2023-03-11
555852,1978-09-18,F,true,false,usa,dallas,DAL,32.847,-96.852,2023-01-27
543671,1971-08-13,F,true,true,usa,phoenix,LUF,33.535,-112.383,2023-01-21
525631,1978-09-02,M,false,false,usa,new york,JFK,40.64,-73.779,2023-01-12
435231,1993-11-24,F,false,false,canada,toronto,YZD,43.742,-79.466,2022-11-27
672468,1986-04-18,F,true,true,usa,oakland,OAK,37.721,-122.221,2023-03-18
513090,2002-04-19,M,false,true,usa,los angeles,LAX,33.942,-118.408,2023-01-06
556199,2006-06-09,M,false,true,usa,detroit,YIP,42.238,-83.53,2023-01-27
492211,2002-05-02,M,false,false,usa,tucson,TUS,32.116,-110.941,2022-12-26
525920,1980-08-15,M,false,false,usa,madison,MSN,43.14,-89.337,2023-01-12
520440,1988-07-15,F,true,false,usa,new york,JFK,40.64,-73.779,2023-01-09
290123,1983-04-08,F,true,false,usa,houston,HOU,29.645,-95.279,2022-08-18
586270,1988-09-12,F,false,true,usa,boston,BOS,42.364,-71.005,2023-02-10
549367,1982-05-15,F,true,true,usa,new york,LGA,40.777,-73.872,2023-01-24
563896,1980-04-07,M,false,true,usa,jacksonville,NCA,34.708,-77.439,2023-01-31
495386,1969-05-12,F,true,true,canada,edmonton,YED,53.667,-113.467,2022-12-27
520898,1981-10-22,F,true,true,usa,santa ana,SNA,33.676,-117.868,2023-01-10
574885,1987-04-22,F,false,false,usa,las vegas,LSV,36.236,-115.034,2023-02-05
552643,1978-10-13,F,true,true,canada,saskatoon,YXE,52.171,-106.7,2023-01-25
613874,1969-09-28,F,true,false,usa,houston,IAH,29.98,-95.34,2023-02-23
555277,1965-04-02,F,true,true,usa,oakland,OAK,37.721,-122.221,2023-01-27
529237,1979-09-04,F,true,true,usa,colorado springs,COS,38.806,-104.7,2023-01-14
540572,1974-03-03,F,true,true,usa,phoenix,LUF,33.535,-112.383,2023-01-19
532748,1983-06-01,F,false,true,usa,austin,AUS,30.194,-97.67,2023-01-15
541168,1984-10-06,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-01-19
563425,1960-09-21,F,true,true,usa,el paso,BIF,31.849,-106.38,2023-01-31
548859,1976-01-14,F,true,false,usa,new york,JFK,40.64,-73.779,2023-01-23
595386,1983-01-23,F,false,false,usa,san antonio,SKF,29.384,-98.581,2023-02-15
569832,1990-09-04,F,true,false,usa,tacoma,TCM,47.138,-122.476,2023-02-03
556904,1965-07-23,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-01-27
525089,1981-05-24,F,true,false,usa,seattle,BFI,47.53,-122.302,2023-01-12
535791,1982-07-08,F,true,false,usa,orlando,MCO,28.429,-81.316,2023-01-17
542366,1976-06-12,F,true,false,usa,atlanta,ATL,33.64,-84.427,2023-01-20
598069,1993-01-14,F,false,false,usa,tampa,TPA,27.975,-82.533,2023-02-16
488672,1974-10-08,F,true,false,usa,chicago,MDW,41.786,-87.752,2022-12-24
512787,1972-04-19,F,false,false,usa,new york,LGA,40.777,-73.872,2023-01-06
617990,1964-06-24,F,true,false,canada,halifax,YAW,44.64,-63.499,2023-02-25
536675,1995-08-12,F,false,false,usa,minneapolis,MSP,44.88,-93.217,2023-01-17
641364,1993-10-01,F,false,false,usa,las vegas,LSV,36.236,-115.034,2023-03-06
506611,1969-11-28,F,true,false,usa,tulsa,TUL,36.198,-95.888,2023-01-02
527824,1978-06-17,F,true,false,usa,new york,JFK,40.64,-73.779,2023-01-13
577145,1981-02-02,F,false,false,usa,wichita,IAB,37.623,-97.267,2023-02-06
568984,1956-05-13,F,true,false,canada,montreal,YMX,45.68,-74.039,2023-02-02
607017,1981-02-05,F,false,false,usa,sacramento,MCC,38.667,-121.401,2023-02-20
437549,1984-05-13,F,false,false,usa,new orleans,NBG,29.825,-90.035,2022-11-28
535625,1995-06-11,F,false,true,canada,hamilton,YHM,43.173,-79.935,2023-01-17
569180,1979-07-14,F,false,true,usa,washington,IAD,38.944,-77.456,2023-02-02
581120,1982-12-21,F,false,false,canada,quebec,YQB,46.788,-71.398,2023-02-08
488827,1987-07-27,F,false,false,usa,san antonio,SKF,29.384,-98.581,2022-12-24
542015,1981-07-16,F,true,false,usa,new york,LGA,40.777,-73.872,2023-01-20
545510,1978-11-26,F,true,false,usa,lubbock,LBB,33.664,-101.823,2023-01-22
591381,2000-10-04,F,false,false,usa,des moines,DSM,41.534,-93.663,2023-02-13
591097,1979-08-19,F,false,true,usa,houston,IAH,29.98,-95.34,2023-02-13
549121,1950-10-11,F,false,false,usa,san antonio,SKF,29.384,-98.581,2023-01-24
554670,1970-03-04,F,true,false,usa,austin,AUS,30.194,-97.67,2023-01-26
517676,1981-05-23,F,true,false,usa,new york,JFK,40.64,-73.779,2023-01-08
618157,1986-06-17,F,true,true,usa,detroit,DTW,42.212,-83.353,2023-02-25
550599,1970-04-23,F,true,true,usa,mobile,BFM,30.626,-88.068,2023-01-24
521510,1974-09-07,F,true,false,usa,chicago,MDW,41.786,-87.752,2023-01-10
651030,1990-07-18,F,true,false,usa,san francisco,SFO,37.619,-122.375,2023-03-10
565487,2006-02-26,F,false,false,canada,halifax,YHZ,44.881,-63.509,2023-02-01
516039,2006-11-25,F,false,false,usa,santa ana,SNA,33.676,-117.868,2023-01-07
584001,2006-10-21,F,false,false,canada,calgary,YYC,51.114,-114.02,2023-02-09
517871,1997-01-27,F,false,true,usa,boston,BOS,42.364,-71.005,2023-01-08
522112,1980-01-18,F,true,true,canada,toronto,YKZ,43.862,-79.37,2023-01-10
541001,1982-10-26,F,false,true,canada,victoria,YYJ,48.647,-123.426,2023-01-19
532810,1973-04-17,F,true,false,usa,san antonio,SAT,29.534,-98.47,2023-01-15
499760,1974-08-21,F,true,true,usa,corpus christi,CRP,27.77,-97.501,2022-12-30
676570,1977-11-21,F,false,false,usa,washington,IAD,38.944,-77.456,2023-03-19
513683,1970-10-02,M,true,false,usa,fort worth,FTW,32.82,-97.362,2023-01-06
726953,1972-12-08,F,false,false,usa,phoenix,PHX,33.434,-112.008,2023-04-07
547512,1978-04-17,F,true,false,canada,calgary,YYC,51.114,-114.02,2023-01-23
532388,1967-09-17,F,true,false,usa,wichita,IAB,37.623,-97.267,2023-01-15
642820,1975-10-28,F,true,true,usa,las vegas,LAS,36.08,-115.152,2023-03-07
547037,1990-03-01,F,false,false,usa,tampa,TPA,27.975,-82.533,2023-01-23
699040,1988-07-12,F,false,false,usa,kansas city,MCI,39.297,-94.714,2023-03-28
518628,1975-08-01,F,true,true,usa,charlotte,CLT,35.214,-80.943,2023-01-08
531868,1965-02-09,F,true,true,canada,toronto,YTZ,43.627,-79.396,2023-01-15
577851,1996-07-16,F,true,true,usa,santa ana,SNA,33.676,-117.868,2023-02-06
597510,1970-10-15,F,false,true,canada,montreal,YHU,45.517,-73.417,2023-02-16
525175,1939-03-10,M,true,false,usa,stockton,SCK,37.894,-121.239,2023-01-12
511916,1981-12-12,F,true,true,canada,saskatoon,YXE,52.171,-106.7,2023-01-05
535155,1970-09-02,F,true,false,usa,nashville,BNA,36.124,-86.678,2023-01-17
528839,1991-05-26,F,false,false,usa,baltimore,BWI,39.175,-76.668,2023-01-13
535600,1986-10-27,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-17
710489,1987-02-07,F,false,false,usa,buffalo,BUF,42.94,-78.732,2023-04-01
535686,1966-07-02,F,true,false,canada,windsor,YQG,42.276,-82.956,2023-01-17
528372,1999-05-07,F,false,true,usa,san antonio,SAT,29.534,-98.47,2023-01-13
558147,1949-02-03,F,true,false,usa,cleveland,CLE,41.412,-81.85,2023-01-28
551718,1990-10-10,F,false,true,usa,baltimore,BWI,39.175,-76.668,2023-01-25
650055,1990-05-03,F,true,false,usa,new york,LGA,40.777,-73.872,2023-03-10
609228,1967-11-05,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-02-21
547938,1997-11-24,M,false,true,usa,st. louis,STL,38.748,-90.36,2023-01-23
498154,1979-05-20,F,true,false,usa,akron,AKR,41.038,-81.467,2022-12-29
519393,1974-04-19,F,false,true,usa,chicago,MDW,41.786,-87.752,2023-01-09
543008,1975-03-22,F,true,true,usa,buffalo,BUF,42.94,-78.732,2023-01-20
564495,1974-06-20,F,false,true,usa,fresno,FAT,36.776,-119.718,2023-01-31
513742,1992-08-26,F,false,true,usa,louisville,LOU,38.228,-85.664,2023-01-06
517898,2004-04-13,F,false,true,usa,lubbock,LBB,33.664,-101.823,2023-01-08
536652,1997-07-02,F,false,false,usa,oakland,OAK,37.721,-122.221,2023-01-17
578824,1990-06-23,M,false,false,usa,phoenix,PHX,33.434,-112.008,2023-02-07
565459,1995-01-10,F,false,false,usa,new york,LGA,40.777,-73.872,2023-02-01
526789,1994-09-23,F,false,false,usa,baltimore,BWI,39.175,-76.668,2023-01-12
531198,1999-06-22,F,false,false,usa,dallas,DAL,32.847,-96.852,2023-01-15
476916,1991-02-14,F,false,true,usa,louisville,LOU,38.228,-85.664,2022-12-18
573423,2002-11-17,F,false,false,usa,omaha,OMA,41.302,-95.894,2023-02-04
577115,1993-03-04,F,false,false,usa,indianapolis,IND,39.717,-86.294,2023-02-06
609763,2006-03-06,F,false,true,canada,vancouver,YVR,49.195,-123.182,2023-02-21
354950,1970-10-19,M,true,false,usa,amarillo,AMA,35.219,-101.706,2022-10-08
517397,1988-05-08,F,false,false,usa,riverside,RAL,33.952,-117.445,2023-01-08
538331,1983-10-04,F,false,true,usa,portland,PDX,45.589,-122.597,2023-01-18
539962,2006-12-24,M,false,false,canada,windsor,YQG,42.276,-82.956,2023-01-19
517735,1975-07-17,F,true,true,usa,memphis,MEM,35.042,-89.977,2023-01-08
571233,1979-07-03,F,false,false,usa,houston,HOU,29.645,-95.279,2023-02-03
363535,1993-05-15,F,false,false,usa,charlotte,CLT,35.214,-80.943,2022-10-14
570746,1981-11-04,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-03
486671,1969-01-06,F,true,true,usa,louisville,LOU,38.228,-85.664,2022-12-23
516375,1985-12-09,F,true,false,usa,houston,IAH,29.98,-95.34,2023-01-07
656471,1995-05-05,F,false,true,usa,new york,JFK,40.64,-73.779,2023-03-12
512704,1993-09-02,F,true,true,usa,san antonio,SAT,29.534,-98.47,2023-01-06
515739,1976-01-08,F,true,false,usa,new york,LGA,40.777,-73.872,2023-01-07
587234,1984-01-07,F,false,true,canada,toronto,YZD,43.742,-79.466,2023-02-11
597498,1965-09-24,M,true,false,canada,london,YXU,43.036,-81.154,2023-02-16
549389,2005-09-25,F,false,true,usa,phoenix,LUF,33.535,-112.383,2023-01-24
621607,1991-04-09,F,false,true,canada,ottawa,YOW,45.323,-75.669,2023-02-26
542036,1982-11-19,F,true,true,usa,long beach,LGB,33.818,-118.151,2023-01-20
520193,1974-08-17,F,false,false,usa,el paso,BIF,31.849,-106.38,2023-01-09
474546,1971-04-25,F,true,false,usa,memphis,MEM,35.042,-89.977,2022-12-17
451674,1999-11-20,F,false,true,usa,san francisco,SFO,37.619,-122.375,2022-12-05
704870,1975-02-10,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-03-30
527987,1972-05-10,F,false,true,canada,hamilton,YHM,43.173,-79.935,2023-01-13
482424,1984-02-11,F,false,false,usa,portland,PDX,45.589,-122.597,2022-12-21
543074,1970-07-10,F,true,false,usa,jacksonville,NZC,30.219,-81.876,2023-01-20
626558,1991-08-28,F,false,false,usa,st. petersburg,PIE,27.911,-82.687,2023-02-28
548093,2002-04-15,F,false,false,usa,charlotte,CLT,35.214,-80.943,2023-01-23
595283,1969-09-14,F,true,false,usa,baton rouge,BTR,30.533,-91.149,2023-02-15
471946,1979-04-07,F,true,true,usa,santa ana,SNA,33.676,-117.868,2022-12-16
618230,1996-03-22,F,true,false,usa,omaha,OMA,41.302,-95.894,2023-02-25
511125,1975-08-14,F,true,true,canada,quebec,YQB,46.788,-71.398,2023-01-05
476393,1972-07-10,F,true,false,canada,calgary,YYC,51.114,-114.02,2022-12-18
543437,1988-09-24,F,false,false,usa,san diego,SAN,32.733,-117.189,2023-01-21
542976,1980-05-05,F,true,true,usa,san diego,NZY,32.699,-117.215,2023-01-20
551448,1976-12-15,F,true,false,usa,grand rapids,GRR,42.881,-85.523,2023-01-25
556127,1989-09-18,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-27
438551,1987-08-04,F,true,true,usa,charlotte,CLT,35.214,-80.943,2022-11-29
576833,1983-05-09,F,false,true,usa,san antonio,SAT,29.534,-98.47,2023-02-06
521060,1984-07-02,F,false,false,usa,burlington,BTV,44.472,-73.153,2023-01-10
520780,1953-12-11,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-09
525615,1989-04-14,F,false,false,usa,denver,DEN,39.858,-104.667,2023-01-12
529050,1982-07-26,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-13
558920,1979-08-07,F,false,false,usa,houston,IAH,29.98,-95.34,2023-01-28
549377,1980-02-04,F,true,false,usa,nashville,BNA,36.124,-86.678,2023-01-24
533846,1989-04-24,F,true,false,usa,chicago,UGN,42.422,-87.868,2023-01-16
543927,1986-10-20,F,false,false,usa,new orleans,MSY,29.993,-90.258,2023-01-21
540415,1971-03-07,F,false,false,usa,new york,LGA,40.777,-73.872,2023-01-19
