trip_id,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_per_room_usd,duration_hours,price,is_weekend_checkin,season,hotel_brand,hotel_city,log_price
598233-ddfba580768d4f8ca8925b116a12fe1d,Extended Stay  - montreal,2,1,2023-02-22 13:26:40.065,2023-02-24 11:00:00,134,45.5555375,268,0,Winter,Extended Stay ,Montreal,5.594711379601839
536228-933e85bacec9482f84bc0ac5b1bf4d27,Best Western - detroit,8,2,2023-04-29 11:00:00.000,2023-05-07 11:00:00,86,192.0,1376,1,Spring,Best Western,Detroit,7.227662498728655
564112-03e4b5c3c80945298e62bfbc5564a1b3,Best Western - toronto,3,1,2023-04-01 14:21:56.520,2023-04-04 11:00:00,153,68.6343,459,1,Spring,Best Western,Toronto,6.131226489483141
515051-9287f0145395455282db3a19eda42ca2,Conrad  - ottawa,10,1,2023-04-05 20:35:53.385,2023-04-15 11:00:00,356,230.4018375,3560,0,Spring,Conrad ,Ottawa,8.177796683277778
629803-9f514aba0c3c409d976a9bb174494187,Hilton - fresno,3,2,2023-04-06 11:39:26.370,2023-04-09 11:00:00,179,71.342675,1074,0,Spring,Hilton,Fresno,6.980075940561763
574279-ed6c6fc585774f6f9a08813c0d8567aa,Radisson  - san antonio,7,1,2023-04-05 11:00:00.000,2023-04-12 11:00:00,44,168.0,308,0,Spring,Radisson ,San Antonio,5.733341276897746
601882-ee398ecd2fea445bb1d54ae56e1c41f4,Hyatt - toronto,2,1,2023-04-26 11:44:05.010,2023-04-28 11:00:00,283,47.265274999999995,566,0,Spring,Hyatt,Toronto,6.340359303727752
521904-249d592b47f04c5495be720a52dae746,Banyan Tree  - el paso,2,1,2023-01-16 14:32:52.080,2023-01-18 11:00:00,207,44.452200000000005,414,0,Winter,Banyan Tree ,El Paso,6.028278520230698
573379-2fbf9df107414b18bd6244351cabf5fe,Rosewood - chicago,2,1,2023-03-12 13:53:27.870,2023-03-14 11:00:00,98,45.108925,196,1,Spring,Rosewood,Chicago,5.2832037287379885
512787-3085ccd016df4971b08749edb69ff092,Crowne Plaza - ottawa,2,3,2023-04-05 16:39:27.540,2023-04-07 11:00:00,55,42.342349999999996,330,0,Spring,Crowne Plaza,Ottawa,5.802118375377063
664663-8ef13db0cd3344d08882b62f8abc2895,Accor - philadelphia,2,1,2023-05-29 17:21:37.215,2023-05-31 11:00:00,83,41.6396625,166,0,Spring,Accor,Philadelphia,5.117993812416755
625984-c888fa7168e94ae897b1ce0d31a20c7e,Hyatt - toronto,2,2,2023-03-18 14:43:43.365,2023-03-20 11:00:00,212,44.2712875,848,1,Spring,Hyatt,Toronto,6.744059186311348
555796-3212c64cbdb14e228f4b1c96c5651d4c,Accor - toronto,0,1,2023-03-24 11:38:40.110,2023-03-24 11:00:00,52,-0.644475,0,1,Spring,Accor,Toronto,0.0
538147-8ee3e4c444454862bf9c5a9afa60ecd9,Choice Hotels - san antonio,6,1,2023-03-15 13:27:09.855,2023-03-21 11:00:00,419,141.54726250000002,2514,0,Spring,Choice Hotels,San Antonio,7.83002808253384
672468-93c9100a068c4905adba43379e13a9a6,Rosewood - columbus,4,1,2023-06-17 15:14:02.085,2023-06-21 11:00:00,387,91.7660875,1548,1,Summer,Rosewood,Columbus,7.3453648404168685
553017-546dba6b299446af95023f7e78423042,Rosewood - new york,4,1,2023-02-28 14:09:21.555,2023-03-04 11:00:00,159,92.8440125,636,0,Winter,Rosewood,New York,6.456769655572163
487858-da628913b55f4442a0e1a82ecc073139,Crowne Plaza - ottawa,5,1,2023-02-13 18:42:17.820,2023-02-18 11:00:00,223,112.29505,1115,0,Winter,Crowne Plaza,Ottawa,7.017506142941256
665887-61b698c815c2485d8139eaeb42e923ae,Aman Resorts - new york,2,1,2023-04-11 11:00:00.000,2023-04-13 11:00:00,82,48.0,164,0,Spring,Aman Resorts,New York,5.10594547390058
563059-d76a8a2f3ba74871915940b3994933b6,Extended Stay  - austin,2,1,2023-02-08 16:21:42.840,2023-02-10 11:00:00,85,42.6381,170,0,Winter,Extended Stay ,Austin,5.14166355650266
518516-8c1dc2ae86df4691a5d69a56f6f6b826,Choice Hotels - calgary,4,1,2023-01-15 18:04:39.180,2023-01-19 11:00:00,120,88.92245,480,1,Winter,Choice Hotels,Calgary,6.175867270105761
552809-aba8514ec4074fd2b0c9cf36dec3b46a,Hyatt - new york,4,1,2023-04-06 10:32:13.965,2023-04-10 11:00:00,206,96.46278749999999,824,0,Spring,Hyatt,New York,6.715383386334681
668776-45ae4f19cf4a47c99e33b0e6d231be47,Best Western - nashville,4,1,2023-04-20 12:50:52.035,2023-04-24 11:00:00,142,94.1522125,568,0,Spring,Best Western,Nashville,6.343880434126331
665892-4d9370c99b444b439de5c66ce8be36fb,Starwood  - las vegas,4,1,2023-07-30 20:29:28.320,2023-08-03 11:00:00,178,86.5088,712,1,Summer,Starwood ,Las Vegas,6.569481420414296
618429-95c7fe418dd1441698c7be9b5902b661,Starwood  - los angeles,2,1,2023-04-04 20:49:13.530,2023-04-06 11:00:00,137,38.179575,274,0,Spring,Starwood ,Los Angeles,5.616771097666572
559226-a87a27b7604344af921d4712632b952a,Wyndham - washington,0,1,2023-05-16 10:35:48.525,2023-05-16 11:00:00,172,0.4031875,0,0,Spring,Wyndham,Washington,0.0
517674-c84b637d8aee494d8858532ea1bd0ec2,Hyatt - nashville,0,2,2023-02-17 13:36:28.620,2023-02-17 11:00:00,138,-2.60795,0,1,Winter,Hyatt,Nashville,0.0
527158-e01c97cc77174f61959a16a6e2e74b73,Hyatt - los angeles,1,3,2023-01-21 11:06:31.680,2023-01-22 11:00:00,55,23.8912,165,1,Winter,Hyatt,Los Angeles,5.111987788356544
511379-ffadbb2c589c4cb4a4b40643610f70cf,Starwood  - chicago,2,1,2023-04-02 15:29:50.100,2023-04-04 11:00:00,237,43.50275,474,1,Spring,Starwood ,Chicago,6.163314804034641
553339-62c8041b64d348d2b94ccc3ebf99bd22,Extended Stay  - vancouver,3,1,2023-02-04 18:12:51.120,2023-02-07 11:00:00,253,64.7858,759,1,Winter,Extended Stay ,Vancouver,6.633318433280377
646424-e58023cd84b64819b78860dee5b8a1ac,Aman Resorts - memphis,12,3,2023-06-27 11:00:00.000,2023-07-09 11:00:00,129,288.0,4644,0,Summer,Aman Resorts,Memphis,8.443546651247939
523771-85fb746ca6f64fc3a7209e9b78cdcd63,Extended Stay  - ottawa,14,2,2023-03-12 11:00:00.000,2023-03-26 11:00:00,80,336.0,2240,1,Spring,Extended Stay ,Ottawa,7.714677473800927
522062-677e2e85808b452ab894f0bd6331ad05,NH Hotel  - new york,4,1,2023-01-16 21:05:47.580,2023-01-20 11:00:00,267,85.90344999999999,1068,0,Winter,NH Hotel ,New York,6.974478911025045
581085-fd529c769568421aac3dd7f5c951b37b,Conrad  - chicago,3,1,2023-03-02 14:28:04.890,2023-03-05 11:00:00,292,68.531975,876,0,Spring,Conrad ,Chicago,6.776506992372183
519626-66e8ac36e1084db3b162b67ef2d1ddd7,Conrad  - denver,3,1,2023-04-30 12:24:33.705,2023-05-03 11:00:00,59,70.5906375,177,1,Spring,Conrad ,Denver,5.181783550292085
453143-6a3b34099401473daeadea7db9f7ea50,Marriott  - calgary,3,1,2023-01-09 16:33:39.240,2023-01-12 11:00:00,148,66.4391,444,0,Winter,Marriott ,Calgary,6.09807428216624
512069-f0685a6146d44064a1c9d9f9bb2479c6,Rosewood - fresno,5,1,2023-06-02 13:49:08.265,2023-06-07 11:00:00,187,117.1810375,935,1,Summer,Rosewood,Fresno,6.8416154764775925
502799-2bfafdbe556c4ee6a3a59392bcee6560,Four Seasons - toronto,3,1,2023-02-22 10:19:34.815,2023-02-25 11:00:00,62,72.6736625,186,0,Winter,Four Seasons,Toronto,5.231108616854587
510449-756a3f31132d43e7ba370bea05206307,Wyndham - baltimore,1,1,2023-04-26 09:43:33.105,2023-04-27 11:00:00,32,25.274137500000002,32,0,Spring,Wyndham,Baltimore,3.4965075614664802
531824-ed05d065babc423489eb37d67ef4147c,Marriott  - new york,3,1,2023-02-21 13:15:42.120,2023-02-24 11:00:00,85,69.7383,255,0,Winter,Marriott ,New York,5.545177444479562
558270-26f74e74f92245bc85e5ada15ab7805f,Aman Resorts - columbus,1,1,2023-07-26 11:18:54.810,2023-07-27 11:00:00,93,23.684775000000002,93,0,Summer,Aman Resorts,Columbus,4.543294782270004
510890-25d8fd5389ca42bd839226822aed8576,Extended Stay  - los angeles,5,1,2023-05-01 11:30:05.490,2023-05-06 11:00:00,182,119.498475,910,0,Spring,Extended Stay ,Los Angeles,6.814542897259958
517491-fa1945f529f0499bb8118921bb8bef77,Rosewood - vancouver,12,2,2023-02-12 11:00:00.000,2023-02-24 11:00:00,159,288.0,3816,1,Winter,Rosewood,Vancouver,8.247220052745229
527490-74efab74731b44e98a09af73e5024195,Extended Stay  - los angeles,3,1,2023-05-21 13:57:24.300,2023-05-24 11:00:00,52,69.04325,156,1,Spring,Extended Stay ,Los Angeles,5.056245805348308
513227-800b0c20669e4256a452ba90aa985d98,Radisson  - los angeles,6,1,2023-02-03 14:57:24.300,2023-02-09 11:00:00,148,140.04325,888,1,Winter,Radisson ,Los Angeles,6.790097235513905
458688-6183978a59214f3d83fa8215d3696540,Accor - toronto,10,1,2023-02-16 09:25:28.335,2023-02-26 11:00:00,238,241.57546250000001,2380,0,Winter,Accor,Toronto,7.7752758464868625
494704-922e52b840d9445d8cb9e77a916f9c84,Aman Resorts - ottawa,3,1,2023-05-12 09:27:34.020,2023-05-15 11:00:00,195,73.54055,585,1,Spring,Aman Resorts,Ottawa,6.373319789577012
560374-bc10fa0a046948b383734daa7dd9c2f5,Best Western - fresno,2,3,2023-02-08 18:56:32.325,2023-02-10 11:00:00,79,40.0576875,474,0,Winter,Best Western,Fresno,6.163314804034641
449619-54235f5e44de45169a344cc17a6dc440,InterContinental  - los angeles,5,1,2023-06-30 13:07:13.980,2023-07-05 11:00:00,180,117.87945,900,1,Summer,InterContinental ,Los Angeles,6.803505257608338
591478-473f411e16364573914c6f8520690a3c,Aman Resorts - houston,9,1,2023-03-13 11:00:00.000,2023-03-22 11:00:00,167,216.0,1503,0,Spring,Aman Resorts,Houston,7.315883504509785
564699-cc9cad2babe240af8d4e56089d1f6c45,Hyatt - toronto,1,1,2023-03-06 12:42:32.580,2023-03-07 11:00:00,125,22.29095,125,0,Spring,Hyatt,Toronto,4.836281906951478
548568-960ee46005ec4380a6c0c78810af5808,InterContinental  - boston,4,1,2023-05-04 18:33:45.540,2023-05-08 11:00:00,351,88.43735000000001,1404,0,Spring,InterContinental ,Boston,7.247792581767846
566726-6d972457f07c429aadce666dca9e8aab,NH Hotel  - boston,4,1,2023-02-12 22:05:25.170,2023-02-16 11:00:00,60,84.90967500000001,240,1,Winter,NH Hotel ,Boston,5.484796933490655
527280-9668ae0106a348a38932490ea2a4ad79,Fairmont - indianapolis,4,1,2023-01-16 11:00:00.000,2023-01-20 11:00:00,205,96.0,820,0,Winter,Fairmont,Indianapolis,6.710523109452428
534594-e30da997117f41d19c013b4c7f1442cb,Fairmont - montreal,4,1,2023-04-30 10:03:19.305,2023-05-04 11:00:00,103,96.9446375,412,1,Spring,Fairmont,Montreal,6.023447592961033
500196-ac8fe0471cb64c6ba02500a9c1320895,Four Seasons - columbus,2,2,2023-02-25 12:21:57.960,2023-02-27 11:00:00,91,46.633900000000004,364,1,Winter,Four Seasons,Columbus,5.8998973535824915
509421-404ef48626e8460989f3d41bb16116c5,Starwood  - new york,7,1,2023-01-13 11:00:00.000,2023-01-20 11:00:00,107,168.0,749,1,Winter,Starwood ,New York,6.620073206530356
533222-e85e33f97c2f4f44bddf4bfce8fd5bfa,Rosewood - new york,7,1,2023-04-08 13:51:29.790,2023-04-15 11:00:00,426,165.14172499999998,2982,1,Spring,Rosewood,New York,8.000684784514748
625089-0884163774f6483a9634019485058755,InterContinental  - tucson,4,1,2023-05-18 11:58:30.405,2023-05-22 11:00:00,345,95.02488749999999,1380,0,Spring,InterContinental ,Tucson,7.2305631534092925
552944-48112238181d4d5680a32b863e998c5c,Fairmont - san diego,5,3,2023-03-12 12:48:03.465,2023-03-17 11:00:00,158,118.19903749999999,2370,1,Spring,Fairmont,San Diego,7.771067086065406
521408-6c28e23b1e4c44c68e2e7341f0791540,Conrad  - jacksonville,12,1,2023-01-28 18:11:51.540,2023-02-09 11:00:00,233,280.80235,2796,1,Winter,Conrad ,Jacksonville,7.936302693201959
544549-0bdb49e659d8459d92b991848fb66a8f,Extended Stay  - new york,3,1,2023-06-26 17:52:12.585,2023-06-29 11:00:00,116,65.12983750000001,348,0,Summer,Extended Stay ,New York,5.855071922202427
519957-13afda35e0aa40bfa5283aac80512c17,Marriott  - san francisco,3,1,2023-04-23 14:10:34.770,2023-04-26 11:00:00,95,68.82367500000001,285,1,Spring,Marriott ,San Francisco,5.655991810819852
560897-0324dbce2c1a4cf688e3b7fda1bef0e7,Shangri-La - indianapolis,3,1,2023-03-16 14:38:28.185,2023-03-19 11:00:00,72,68.3588375,216,0,Spring,Shangri-La,Indianapolis,5.37989735354046
437251-3f16b9a74bd24b8f9abcf18658326caa,Hilton - san jose,3,1,2023-03-11 22:21:22.050,2023-03-14 11:00:00,40,60.643875,120,1,Spring,Hilton,San Jose,4.795790545596741
524012-98aa3597aff741acb120c0ecf7a8e45a,Choice Hotels - philadelphia,4,1,2023-02-15 17:11:31.200,2023-02-19 11:00:00,56,89.80799999999999,224,0,Winter,Choice Hotels,Philadelphia,5.41610040220442
620991-99b331f6ea644169857b09e47e0c3b1a,Wyndham - san diego,2,1,2023-06-17 16:18:36.180,2023-06-19 11:00:00,92,42.68995,184,1,Summer,Wyndham,San Diego,5.220355825078325
520265-26235ee5d6774cb1b294f5eef7522946,Rosewood - boston,3,1,2023-02-24 14:12:17.145,2023-02-27 11:00:00,51,68.7952375,153,1,Winter,Rosewood,Boston,5.0369526024136295
561201-d4abe01defb44d7699aaa9e63fd16517,Shangri-La - baltimore,3,1,2023-04-07 11:00:00.000,2023-04-10 11:00:00,177,72.0,531,1,Spring,Shangri-La,Baltimore,6.2766434893416445
512295-0674a3872add41c2be278c39384eb85c,Banyan Tree  - fresno,4,1,2023-02-01 18:31:10.785,2023-02-05 11:00:00,166,88.4803375,664,0,Winter,Banyan Tree ,Fresno,6.499787040655854
497615-7fd85e1e38f14f40a274c95c9b820185,Hilton - columbus,2,1,2023-03-01 11:00:00.000,2023-03-03 11:00:00,92,48.0,184,0,Spring,Hilton,Columbus,5.220355825078325
518896-c6de4b6a4c2b4893a358727a77a020b9,InterContinental  - paris,17,1,2024-03-20 00:19:48.990,2024-04-06 11:00:00,88,418.669725,1496,0,Spring,InterContinental ,Paris,7.311218384419629
578607-c99318de9ce947c6b7382d4b67ee08da,Conrad  - tucson,2,1,2023-06-18 14:30:11.835,2023-06-20 11:00:00,230,44.4967125,460,1,Summer,Conrad ,Tucson,6.133398042996649
514275-d02de2b0665b457e9f75064d274342f9,Hyatt - new york,6,1,2023-05-31 09:42:03.690,2023-06-06 11:00:00,215,145.298975,1290,0,Spring,Hyatt,New York,7.1631723908466425
512536-5f62bca3dd30413483440e8b72c47b82,Banyan Tree  - seattle,7,1,2023-05-12 12:55:55.155,2023-05-19 11:00:00,167,166.06801249999998,1169,1,Spring,Banyan Tree ,Seattle,7.064759027791802
518582-838b60f23994484285f22ab6b990afdb,Banyan Tree  - charlotte,2,2,2023-01-18 10:42:10.035,2023-01-20 11:00:00,671,48.2972125,2684,0,Winter,Banyan Tree ,Charlotte,7.895436006942965
581527-c0b7838b8d90414aa71e1409eda00f6b,Conrad  - los angeles,3,1,2023-07-14 11:00:00.000,2023-07-17 11:00:00,249,72.0,747,1,Summer,Conrad ,Los Angeles,6.617402977974478
517212-a540778bacbd45e188155888632de901,Shangri-La - indianapolis,2,2,2023-02-07 09:13:04.350,2023-02-09 11:00:00,201,49.782125,804,0,Winter,Shangri-La,Indianapolis,6.690842277418564
527451-cdcf44463f9b4cc19daba9b942037c98,Hyatt - new york,4,1,2023-01-18 18:43:43.365,2023-01-22 11:00:00,44,88.2712875,176,0,Winter,Hyatt,New York,5.176149732573829
521070-8c79d9672ab542fa947d162501ff178b,InterContinental  - chicago,0,1,2023-01-18 10:55:28.425,2023-01-18 11:00:00,244,0.07543749999999999,0,0,Winter,InterContinental ,Chicago,0.0
525722-950c2745aec04d11ab8b43dc87bf57ba,InterContinental  - fort worth,2,1,2023-03-18 12:44:55.545,2023-03-20 11:00:00,255,46.251237499999995,510,1,Spring,InterContinental ,Fort Worth,6.236369590203704
578503-fe27496726c34c19b2850090f1ae8ac0,Rosewood - houston,4,1,2023-02-17 18:37:17.175,2023-02-21 11:00:00,41,88.3785625,164,1,Winter,Rosewood,Houston,5.10594547390058
628653-4920db9922bc412cb88ad3ce9423f17e,Fairmont - san francisco,7,1,2023-05-25 10:10:31.755,2023-06-01 11:00:00,96,168.8245125,672,0,Spring,Fairmont,San Francisco,6.511745329644728
511803-6efc0dd045da4bca80d9e38b8b780b87,Marriott  - new york,6,1,2023-04-29 11:00:00.000,2023-05-05 11:00:00,512,144.0,3072,1,Spring,Marriott ,New York,8.030409562130485
533411-ee307d933ba44ee49adb6d7dd08c6b17,InterContinental  - phoenix,1,1,2023-02-17 19:21:21.420,2023-02-18 11:00:00,452,15.64405,452,1,Winter,InterContinental ,Phoenix,6.115892125483034
546131-9c27a515c55441a28d0c1ee9569ea8bc,Aman Resorts - chicago,17,1,2023-02-13 11:00:00.000,2023-03-02 11:00:00,260,408.0,4420,0,Winter,Aman Resorts,Chicago,8.394121193826242
570829-af4ad4c93c6045deb866a857d8fafd14,Accor - edmonton,7,2,2023-07-02 12:59:49.650,2023-07-09 11:00:00,204,166.002875,2856,1,Summer,Accor,Edmonton,7.957527402230773
609167-e0519ee58fcb4031bb357606684a93ba,Radisson  - toronto,3,1,2023-03-01 12:43:30.045,2023-03-04 11:00:00,75,70.2749875,225,0,Spring,Radisson ,Toronto,5.420534999272286
524251-93b02946a81c40aa95ef9d03f309c5a9,Best Western - san diego,11,1,2023-01-26 11:00:00.000,2023-02-06 11:00:00,98,264.0,1078,0,Winter,Best Western,San Diego,6.983789965258135
513964-832b8b9d90a74ff2af854a4529a24f35,NH Hotel  - new york,2,1,2023-03-24 19:17:54.330,2023-03-26 11:00:00,163,39.701575000000005,326,1,Spring,NH Hotel ,New York,5.7899601708972535
516614-efa3f74782b94baab2a90bce773f12ae,Radisson  - las vegas,10,1,2023-01-17 13:30:00.135,2023-01-27 11:00:00,88,237.4999625,880,0,Winter,Radisson ,Las Vegas,6.78105762593618
577541-6a0ce03d4f0f4e30aecd2e4d37c54fba,Best Western - houston,4,1,2023-03-07 19:29:44.880,2023-03-11 11:00:00,111,87.5042,444,0,Spring,Best Western,Houston,6.09807428216624
537586-fe0675435f54480c92003fbc51afde19,Hilton - jacksonville,4,1,2023-01-25 09:19:09.345,2023-01-29 11:00:00,178,97.6807375,712,0,Winter,Hilton,Jacksonville,6.569481420414296
677209-779526a0763d43b7a4e194291c4e6962,Best Western - new york,2,1,2023-07-14 10:42:43.830,2023-07-16 11:00:00,108,48.287825000000005,216,1,Summer,Best Western,New York,5.37989735354046
550579-5fd39c627d2f4d0f8948846ed7bce9d5,Radisson  - toronto,12,1,2023-05-03 16:13:24.870,2023-05-15 11:00:00,183,282.776425,2196,0,Spring,Radisson ,Toronto,7.69484807238461
524226-3adfded0b67f4f4280b8e6d98c006920,Extended Stay  - columbus,2,1,2023-04-14 11:57:38.250,2023-04-16 11:00:00,95,47.039375,190,1,Spring,Extended Stay ,Columbus,5.25227342804663
554079-e7e94156a21747f49350bda73995254c,Rosewood - san diego,6,1,2023-03-05 11:00:00.000,2023-03-11 11:00:00,152,144.0,912,1,Spring,Rosewood,San Diego,6.816735880594968
597510-d3c23b6a392f41ffb70ae8eb3c23e0fa,Wyndham - philadelphia,3,1,2023-03-11 15:48:22.950,2023-03-14 11:00:00,399,67.193625,1197,1,Spring,Wyndham,Philadelphia,7.088408778675395
559547-d322fdc2c586414faedc9597909d4447,Shangri-La - vancouver,3,2,2023-02-19 11:00:00.000,2023-02-22 11:00:00,41,72.0,246,1,Winter,Shangri-La,Vancouver,5.5093883366279774
665892-d46cbdbee8044a009e13b07b82d94b4e,Conrad  - ottawa,6,1,2023-06-16 11:00:00.000,2023-06-22 11:00:00,166,144.0,996,1,Summer,Conrad ,Ottawa,6.904750769961838
537123-524fa26d623f4ed88033bb555ad7314f,Crowne Plaza - chicago,2,1,2023-02-27 16:29:47.760,2023-03-01 11:00:00,176,42.5034,352,0,Winter,Crowne Plaza,Chicago,5.8664680569332965
521941-4bcf1de70d674aefb4f31c9be293843a,Banyan Tree  - milwaukee,11,2,2023-02-05 11:00:00.000,2023-02-16 11:00:00,165,264.0,3630,1,Winter,Banyan Tree ,Milwaukee,8.197263371414335
597498-949f77f5fe804e12bc36b35ae3b115b2,Hilton - phoenix,2,1,2023-03-05 14:37:41.520,2023-03-07 11:00:00,86,44.3718,172,1,Spring,Hilton,Phoenix,5.153291594497779
516616-30d26bc12bde46d2a4c45073401b5a40,Rosewood - new york,9,1,2023-08-05 11:00:00.000,2023-08-14 11:00:00,344,216.0,3096,1,Summer,Rosewood,New York,8.038189179973203
756434-d0918c609b13461f8f1217ab938c8f80,Marriott  - boston,1,1,2023-04-27 20:34:47.280,2023-04-28 11:00:00,135,14.4202,135,0,Spring,Marriott ,Boston,4.912654885736052
511440-f956735a793b43c0bfd02aa83592f51b,InterContinental  - toronto,4,1,2023-01-10 10:20:53.115,2023-01-14 11:00:00,91,96.65191250000001,364,0,Winter,InterContinental ,Toronto,5.8998973535824915
690422-6a17c915cbf04a96a64ea784278b1810,Best Western - san jose,4,1,2023-07-16 19:08:33.990,2023-07-20 11:00:00,225,87.857225,900,1,Summer,Best Western,San Jose,6.803505257608338
552642-30c085e4e6a74513b6ca721317142db6,Accor - san antonio,2,1,2023-03-15 15:45:34.065,2023-03-17 11:00:00,785,43.2405375,1570,0,Spring,Accor,San Antonio,7.359467638255621
551282-8d19bddb7f6348ac943ecd63d5c2604d,Hyatt - san francisco,3,1,2023-05-21 11:01:19.515,2023-05-24 11:00:00,127,71.9779125,381,1,Spring,Hyatt,San Francisco,5.945420608606575
521514-aac775de5fe84e13ae2b3b2d74af08d2,Aman Resorts - hamilton,4,1,2023-02-03 13:12:57.285,2023-02-07 11:00:00,76,93.78408750000001,304,1,Winter,Aman Resorts,Hamilton,5.720311776607412
529436-9c9becf56b874e9b9e867794555b9724,Banyan Tree  - detroit,3,1,2023-01-23 12:58:33.870,2023-01-26 11:00:00,360,70.023925,1080,0,Winter,Banyan Tree ,Detroit,6.985641817639208
541752-39b8752cb0ef4347a8e9ccd9de441266,Extended Stay  - houston,5,1,2023-06-17 10:50:19.545,2023-06-22 11:00:00,77,120.1612375,385,1,Summer,Extended Stay ,Houston,5.955837369464831
602827-95ce4508e9d44d61ada56a4c8470ac48,Radisson  - philadelphia,7,1,2023-02-28 17:01:28.335,2023-03-07 11:00:00,178,161.97546250000002,1246,0,Winter,Radisson ,Philadelphia,7.1284959456800365
543666-ebc20c3144ee4834bb2df2acdc1d0aa9,Shangri-La - seattle,2,1,2023-01-28 12:46:20.910,2023-01-30 11:00:00,534,46.227525,1068,1,Winter,Shangri-La,Seattle,6.974478911025045
516418-28d410f370fa4f33a2ce45aac412e328,InterContinental  - charlotte,0,1,2023-02-01 11:51:35.010,2023-02-01 11:00:00,97,-0.8597250000000001,0,0,Winter,InterContinental ,Charlotte,0.0
639458-65fe494a28e04eb4859a915849935734,Crowne Plaza - winnipeg,1,1,2023-03-22 14:55:53.850,2023-03-23 11:00:00,373,20.068375,373,0,Spring,Crowne Plaza,Winnipeg,5.924255797414532
595087-233a47b656e44de38527bca31b3a05aa,Hyatt - las vegas,3,1,2023-03-17 09:28:30.090,2023-03-20 11:00:00,249,73.524975,747,1,Spring,Hyatt,Las Vegas,6.617402977974478
571876-8bdbab6e9fca42f8ac5586564915e494,Conrad  - new york,5,1,2023-03-29 11:00:00.000,2023-04-03 11:00:00,247,120.0,1235,0,Spring,Conrad ,New York,7.119635638017636
328590-7fc7fff749b0418eb11d9ab612beb2ad,Rosewood - louisville,6,3,2023-05-26 21:38:05.955,2023-06-01 11:00:00,155,133.3650125,2790,1,Spring,Rosewood,Louisville,7.934155233536322
575868-73ed99f43f0c4f4cb1ec2641f8cb958c,Crowne Plaza - boston,2,1,2023-05-02 21:07:19.110,2023-05-04 11:00:00,102,37.878025,204,0,Spring,Crowne Plaza,Boston,5.3230099791384085
586077-38b7d444c34a4c158775a58cb64fe3ba,Accor - los angeles,4,1,2023-04-07 19:58:03.945,2023-04-11 11:00:00,348,87.0322375,1392,1,Spring,Accor,Los Angeles,7.239214973779806
513387-0c7e5c0b39ce415cae71f7e26cf956c2,Extended Stay  - oklahoma city,5,1,2023-03-24 10:23:34.575,2023-03-29 11:00:00,347,120.6070625,1735,1,Spring,Extended Stay ,Oklahoma City,7.459338895220295
450164-671a4723a54b44f486e067d66a4de0f1,NH Hotel  - denver,3,1,2023-01-20 17:12:37.755,2023-01-23 11:00:00,120,65.7895125,360,1,Winter,NH Hotel ,Denver,5.8888779583328805
538074-342fa261cdf94fe3922b5af4c15a99ac,Hilton - indianapolis,3,1,2023-03-06 12:06:26.505,2023-03-09 11:00:00,105,70.89263749999999,315,0,Spring,Hilton,Indianapolis,5.755742213586912
529338-41b8122507fc4e95acb6c5408695f463,Radisson  - los angeles,2,2,2023-03-28 15:57:24.300,2023-03-30 11:00:00,201,43.04325,804,0,Spring,Radisson ,Los Angeles,6.690842277418564
563162-84cbd31cba2e40dcbd28c8299fd17e95,Hilton - los angeles,3,1,2023-02-05 14:23:44.385,2023-02-08 11:00:00,68,68.6043375,204,1,Winter,Hilton,Los Angeles,5.3230099791384085
502145-65e8a749e60949eeaeb4908d77227e34,Conrad  - san jose,5,2,2023-03-08 13:53:38.400,2023-03-13 11:00:00,92,117.106,920,0,Spring,Conrad ,San Jose,6.825460036255307
579950-533def03ce9f43e7bd241a27d639326a,Crowne Plaza - calgary,3,1,2023-05-02 16:57:55.890,2023-05-05 11:00:00,164,66.034475,492,0,Spring,Crowne Plaza,Calgary,6.20050917404269
551282-bc0cfd6efb9c41eca67659506f798124,Hilton - seattle,3,1,2023-03-28 10:21:48.285,2023-03-31 11:00:00,137,72.6365875,411,0,Spring,Hilton,Seattle,6.021023349349527
459229-e27433e97ba1458abf9b68ed1d8d8cbd,Shangri-La - louisville,11,1,2023-02-07 18:18:43.830,2023-02-18 11:00:00,214,256.68782500000003,2354,0,Winter,Shangri-La,Louisville,7.764296006450518
558987-4c8120bfddcf4aeb8d268e40db124282,Marriott  - indianapolis,8,1,2023-07-21 11:29:55.590,2023-07-29 11:00:00,216,191.501225,1728,1,Summer,Marriott ,Indianapolis,7.455298485683291
550830-09f5236138eb48ed8b0ca4f5d96f121e,Rosewood - edmonton,6,1,2023-07-13 11:00:00.000,2023-07-19 11:00:00,49,144.0,294,0,Summer,Rosewood,Edmonton,5.68697535633982
541112-3fa6476334d44bcc95f83fce2bc3b88f,Crowne Plaza - boston,4,2,2023-05-28 17:16:07.410,2023-06-01 11:00:00,130,89.73127500000001,1040,1,Spring,Crowne Plaza,Boston,6.947937068614969
512556-a4a068249b3e426ab3031676331a81de,Starwood  - san diego,2,1,2023-01-08 11:00:00.000,2023-01-10 11:00:00,156,48.0,312,1,Winter,Starwood ,San Diego,5.746203190540153
521060-9381ac73691747f7b8891d819872a107,Rosewood - houston,1,2,2023-05-23 12:10:47.820,2023-05-24 11:00:00,95,22.82005,190,0,Spring,Rosewood,Houston,5.25227342804663
